tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,pertumbuhan,kontribusi
provinsi,15,,10,2025,8.49,4.49
provinsi,15,,11,2025,8.77,2.21
provinsi,15,,12,2025,4.08,1.45
provinsi,15,,13,2025,6.99,1.31
provinsi,15,,14,2025,-2.62,2.95
provinsi,15,,15,2025,3.24,3.29
provinsi,15,,16,2025,4.1,1.41
provinsi,15,,17,2025,3.15,1.07
provinsi,17,,1,2021,0,27.4
provinsi,17,,2,2021,0,3.42
provinsi,17,,3,2021,0,5.8
provinsi,17,,4,2021,0,0.11
provinsi,17,,5,2021,0,0.21
provinsi,17,,6,2021,0,4.7
provinsi,17,,7,2021,0,15.81
provinsi,17,,8,2021,0,7.81
provinsi,17,,9,2021,0,1.71
provinsi,17,,10,2021,0,5
provinsi,17,,11,2021,0,3.6
provinsi,17,,12,2021,0,4.32
provinsi,17,,13,2021,0,2.12
provinsi,17,,14,2021,0,8.96
provinsi,17,,15,2021,0,6.24
provinsi,17,,16,2021,0,1.96
provinsi,17,,17,2021,0,0.82
provinsi,17,,1,2022,4.5,27.44
provinsi,17,,2,2022,-2.82,3.18
provinsi,17,,3,2022,3.08,5.74
provinsi,17,,4,2022,8.02,0.11
provinsi,17,,5,2022,5.24,0.21
provinsi,17,,6,2022,0.25,4.52
provinsi,17,,7,2022,4.11,15.78
provinsi,17,,8,2022,13.45,8.5
provinsi,17,,9,2022,8.39,1.77
provinsi,17,,10,2022,8.24,5.19
provinsi,17,,11,2022,-4.4,3.3
provinsi,17,,12,2022,3.86,4.3
provinsi,17,,13,2022,11.34,2.27
provinsi,17,,14,2022,0.2,8.61
provinsi,17,,15,2022,4.9,6.28
provinsi,17,,16,2022,3.38,1.94
provinsi,17,,17,2022,8.13,0.85
provinsi,17,,1,2023,2.06,26.87
provinsi,17,,2,2023,7.85,3.29
provinsi,17,,3,2023,1.83,5.6
provinsi,17,,4,2023,3.95,0.11
provinsi,17,,5,2023,4.57,0.22
provinsi,17,,6,2023,5.04,4.55
provinsi,17,,7,2023,3.05,15.6
provinsi,17,,8,2023,7.22,8.74
provinsi,17,,9,2023,9.88,1.87
provinsi,17,,10,2023,9.61,5.46
provinsi,17,,11,2023,-5.09,3
provinsi,17,,12,2023,5.26,4.34
provinsi,17,,13,2023,7.84,2.34
provinsi,17,,14,2023,6.16,8.77
provinsi,17,,15,2023,4.88,6.32
provinsi,17,,16,2023,8.61,2.03
provinsi,17,,17,2023,9.93,0.89
provinsi,17,,1,2024,2.57,26.34
provinsi,17,,2,2024,2.83,3.23
provinsi,17,,3,2024,1.49,5.43
provinsi,17,,4,2024,4.04,0.11
provinsi,17,,5,2024,6.09,0.22
provinsi,17,,6,2024,5.63,4.59
provinsi,17,,7,2024,3.32,15.41
provinsi,17,,8,2024,3.97,8.68
provinsi,17,,9,2024,9.39,1.95
provinsi,17,,10,2024,9.23,5.7
provinsi,17,,11,2024,5.46,3.02
provinsi,17,,12,2024,4.27,4.33
provinsi,17,,13,2024,8.21,2.42
provinsi,17,,14,2024,8.41,9.08
provinsi,17,,15,2024,6.42,6.43
provinsi,17,,16,2024,9.07,2.11
provinsi,17,,17,2024,9.37,0.93
provinsi,17,,1,2025,4.11,26.16
provinsi,17,,2,2025,-4.16,2.96
provinsi,17,,3,2025,9.41,5.67
provinsi,17,,4,2025,3.51,0.11
provinsi,17,,5,2025,0.03,0.21
provinsi,17,,6,2025,3.15,4.52
provinsi,17,,7,2025,3.25,15.18
provinsi,17,,8,2025,4.47,8.66
provinsi,17,,9,2025,11.6,2.08
provinsi,17,,10,2025,8.69,5.91
provinsi,17,,11,2025,9.45,3.16
provinsi,17,,12,2025,5.38,4.35
provinsi,17,,13,2025,7.74,2.49
provinsi,17,,14,2025,1.69,8.81
provinsi,17,,15,2025,7.24,6.58
provinsi,17,,16,2025,7.36,2.16
provinsi,17,,17,2025,10.52,0.99
provinsi,12,,1,2021,0,25.86
provinsi,12,,2,2021,0,1.29
provinsi,12,,3,2021,0,17.88
provinsi,12,,4,2021,0,0.14
provinsi,12,,5,2021,0,0.1
provinsi,12,,6,2021,0,12.47
provinsi,12,,7,2021,0,18
provinsi,12,,8,2021,0,3.96
provinsi,12,,9,2021,0,2.17
provinsi,12,,10,2021,0,3.17
provinsi,12,,11,2021,0,2.92
provinsi,12,,12,2021,0,4.33
provinsi,12,,13,2021,0,0.86
provinsi,12,,14,2021,0,3.32
provinsi,12,,15,2021,0,2.09
provinsi,12,,16,2021,0,0.93
provinsi,12,,17,2021,0,0.5
provinsi,12,,1,2022,5.03,25.93
provinsi,12,,2,2022,2.62,1.26
provinsi,12,,3,2022,1.98,17.41
provinsi,12,,4,2022,4.81,0.14
provinsi,12,,5,2022,2.17,0.1
provinsi,12,,6,2022,3.03,12.27
provinsi,12,,7,2022,6.57,18.31
provinsi,12,,8,2022,12.96,4.27
provinsi,12,,9,2022,7.26,2.22
provinsi,12,,10,2022,7.6,3.26
provinsi,12,,11,2022,3.81,2.9
provinsi,12,,12,2022,4.53,4.32
provinsi,12,,13,2022,8.78,0.89
provinsi,12,,14,2022,-0.73,3.15
provinsi,12,,15,2022,5.14,2.1
provinsi,12,,16,2022,4.83,0.93
provinsi,12,,17,2022,8.72,0.52
provinsi,12,,1,2023,3.04,25.45
provinsi,12,,2,2023,3.53,1.25
provinsi,12,,3,2023,3.46,17.16
provinsi,12,,4,2023,2.16,0.14
provinsi,12,,5,2023,2.89,0.1
provinsi,12,,6,2023,6.39,12.43
provinsi,12,,7,2023,5.8,18.45
provinsi,12,,8,2023,13.02,4.6
provinsi,12,,9,2023,10.22,2.33
provinsi,12,,10,2023,7.8,3.35
provinsi,12,,11,2023,5.5,2.91
provinsi,12,,12,2023,3.19,4.25
provinsi,12,,13,2023,6.68,0.91
provinsi,12,,14,2023,1.92,3.05
provinsi,12,,15,2023,7.38,2.14
provinsi,12,,16,2023,6.42,0.94
provinsi,12,,17,2023,9.47,0.54
provinsi,12,,1,2024,3.72,25.13
provinsi,12,,2,2024,4.02,1.24
provinsi,12,,3,2024,4.62,17.09
provinsi,12,,4,2024,2.67,0.14
provinsi,12,,5,2024,2.55,0.09
provinsi,12,,6,2024,6.52,12.61
provinsi,12,,7,2024,4.44,18.35
provinsi,12,,8,2024,6.43,4.66
provinsi,12,,9,2024,12,2.49
provinsi,12,,10,2024,7.41,3.42
provinsi,12,,11,2024,3.87,2.88
provinsi,12,,12,2024,5.4,4.26
provinsi,12,,13,2024,5.13,0.91
provinsi,12,,14,2024,6.08,3.08
provinsi,12,,15,2024,5.66,2.16
provinsi,12,,16,2024,5.14,0.94
provinsi,12,,17,2024,6.54,0.55
provinsi,12,,1,2025,4.88,25.6
provinsi,12,,2,2025,1.7,1.22
provinsi,12,,3,2025,3.49,17.18
provinsi,12,,4,2025,3.31,0.14
provinsi,12,,5,2025,6.16,0.1
provinsi,12,,6,2025,-0.02,12.24
provinsi,12,,7,2025,6.15,18.92
provinsi,12,,8,2025,-23.21,3.47
provinsi,12,,9,2025,4.37,2.52
provinsi,12,,10,2025,6.52,3.54
provinsi,12,,11,2025,3.1,2.89
provinsi,12,,12,2025,8.64,4.5
provinsi,12,,13,2025,10.45,0.97
provinsi,12,,14,2025,-0.6,2.98
provinsi,12,,15,2025,4.16,2.18
provinsi,12,,16,2025,8.34,0.99
provinsi,12,,17,2025,3.36,0.55
kabupaten,21,2171,1,2021,0,1
kabupaten,21,2171,2,2021,0,0.07
kabupaten,21,2171,3,2021,0,58.23
kabupaten,21,2171,4,2021,0,1.36
kabupaten,21,2171,5,2021,0,0.19
kabupaten,21,2171,6,2021,0,19.7
kabupaten,21,2171,7,2021,0,5.6
kabupaten,21,2171,8,2021,0,1.15
kabupaten,21,2171,9,2021,0,1.28
kabupaten,21,2171,10,2021,0,3.88
kabupaten,21,2171,11,2021,0,3.48
kabupaten,21,2171,12,2021,0,1.15
kabupaten,21,2171,13,2021,0,0
kabupaten,21,2171,14,2021,0,1.18
kabupaten,21,2171,15,2021,0,0.82
kabupaten,21,2171,16,2021,0,0.79
kabupaten,21,2171,17,2021,0,0.13
kabupaten,21,2171,1,2022,4.48,0.97
kabupaten,21,2171,2,2022,6.37,0.07
kabupaten,21,2171,3,2022,6.42,58
kabupaten,21,2171,4,2022,15.88,1.47
kabupaten,21,2171,5,2022,4.07,0.18
kabupaten,21,2171,6,2022,4.39,19.25
kabupaten,21,2171,7,2022,7.04,5.61
kabupaten,21,2171,8,2022,46.64,1.58
kabupaten,21,2171,9,2022,48.78,1.78
kabupaten,21,2171,10,2022,2.35,3.71
kabupaten,21,2171,11,2022,4.71,3.41
kabupaten,21,2171,12,2022,4.71,1.13
kabupaten,21,2171,13,2022,12.99,0
kabupaten,21,2171,14,2022,1.06,1.11
kabupaten,21,2171,15,2022,0.56,0.78
kabupaten,21,2171,16,2022,6.6,0.79
kabupaten,21,2171,17,2022,23.84,0.15
kabupaten,21,2171,1,2023,-8.65,0.83
kabupaten,21,2171,2,2023,8.49,0.07
kabupaten,21,2171,3,2023,4.49,56.62
kabupaten,21,2171,4,2023,9.1,1.5
kabupaten,21,2171,5,2023,1.76,0.18
kabupaten,21,2171,6,2023,9.86,19.76
kabupaten,21,2171,7,2023,9.5,5.74
kabupaten,21,2171,8,2023,15.48,1.7
kabupaten,21,2171,9,2023,30.95,2.18
kabupaten,21,2171,10,2023,18.5,4.11
kabupaten,21,2171,11,2023,9.24,3.48
kabupaten,21,2171,12,2023,3.12,1.09
kabupaten,21,2171,13,2023,9.77,0
kabupaten,21,2171,14,2023,3.24,1.07
kabupaten,21,2171,15,2023,2.06,0.74
kabupaten,21,2171,16,2023,2.5,0.76
kabupaten,21,2171,17,2023,25.81,0.17
kabupaten,21,2171,1,2024,-7.91,0.72
kabupaten,21,2171,2,2024,6.49,0.07
kabupaten,21,2171,3,2024,8.23,57.53
kabupaten,21,2171,4,2024,7.23,1.51
kabupaten,21,2171,5,2024,-89.41,0.02
kabupaten,21,2171,6,2024,1.59,18.84
kabupaten,21,2171,7,2024,9.05,5.88
kabupaten,21,2171,8,2024,6.71,1.7
kabupaten,21,2171,9,2024,4.54,2.14
kabupaten,21,2171,10,2024,6.25,4.1
kabupaten,21,2171,11,2024,8.55,3.54
kabupaten,21,2171,12,2024,6.86,1.09
kabupaten,21,2171,13,2024,4.45,0
kabupaten,21,2171,14,2024,11.74,1.13
kabupaten,21,2171,15,2024,5.29,0.73
kabupaten,21,2171,16,2024,14.03,0.81
kabupaten,21,2171,17,2024,13.12,0.19
kabupaten,21,2171,1,2025,9.05,0.73
kabupaten,21,2171,2,2025,0.03,0.06
kabupaten,21,2171,3,2025,6.89,57.51
kabupaten,21,2171,4,2025,11.9,1.58
kabupaten,21,2171,5,2025,978.15,0.18
kabupaten,21,2171,6,2025,6.6,18.78
kabupaten,21,2171,7,2025,8.95,5.99
kabupaten,21,2171,8,2025,2.92,1.64
kabupaten,21,2171,9,2025,0.28,2.01
kabupaten,21,2171,10,2025,2.83,3.94
kabupaten,21,2171,11,2025,8.05,3.58
kabupaten,21,2171,12,2025,14.7,1.17
kabupaten,21,2171,13,2025,9.02,0
kabupaten,21,2171,14,2025,8.3,1.14
kabupaten,21,2171,15,2025,5.33,0.72
kabupaten,21,2171,16,2025,2.2,0.78
kabupaten,21,2171,17,2025,6.13,0.18
kabupaten,21,2172,1,2021,0,0.78
kabupaten,21,2172,2,2021,0,0.01
kabupaten,21,2172,3,2021,0,6.88
kabupaten,21,2172,4,2021,0,0.26
kabupaten,21,2172,5,2021,0,0.08
kabupaten,21,2172,6,2021,0,31.4
kabupaten,21,2172,7,2021,0,25.8
kabupaten,21,2172,8,2021,0,4.16
kabupaten,21,2172,9,2021,0,1.07
kabupaten,21,2172,10,2021,0,4.17
kabupaten,21,2172,11,2021,0,3.5
kabupaten,21,2172,12,2021,0,3.52
kabupaten,21,2172,13,2021,0,0.01
kabupaten,21,2172,14,2021,0,10.24
kabupaten,21,2172,15,2021,0,4.32
kabupaten,21,2172,16,2021,0,2.82
kabupaten,21,2172,17,2021,0,0.98
kabupaten,21,2172,1,2022,2.7,0.77
kabupaten,21,2172,2,2022,2.02,0.01
kabupaten,21,2172,3,2022,2.26,6.76
kabupaten,21,2172,4,2022,3.65,0.26
kabupaten,21,2172,5,2022,2.69,0.08
kabupaten,21,2172,6,2022,0.52,30.31
kabupaten,21,2172,7,2022,4.77,25.96
kabupaten,21,2172,8,2022,29,5.15
kabupaten,21,2172,9,2022,33.88,1.37
kabupaten,21,2172,10,2022,4.22,4.18
kabupaten,21,2172,11,2022,1.98,3.43
kabupaten,21,2172,12,2022,2.76,3.47
kabupaten,21,2172,13,2022,5.85,0.01
kabupaten,21,2172,14,2022,3.36,10.17
kabupaten,21,2172,15,2022,2.27,4.24
kabupaten,21,2172,16,2022,1.57,2.75
kabupaten,21,2172,17,2022,14.13,1.08
kabupaten,21,2172,1,2023,2.3,0.75
kabupaten,21,2172,2,2023,-9.9,0.01
kabupaten,21,2172,3,2023,2.72,6.61
kabupaten,21,2172,4,2023,7.02,0.27
kabupaten,21,2172,5,2023,4.19,0.08
kabupaten,21,2172,6,2023,0.57,29.05
kabupaten,21,2172,7,2023,5.9,26.21
kabupaten,21,2172,8,2023,11.22,5.46
kabupaten,21,2172,9,2023,20.67,1.58
kabupaten,21,2172,10,2023,8.84,4.33
kabupaten,21,2172,11,2023,6.64,3.48
kabupaten,21,2172,12,2023,7.83,3.57
kabupaten,21,2172,13,2023,10.14,0.02
kabupaten,21,2172,14,2023,8.75,10.54
kabupaten,21,2172,15,2023,3.26,4.17
kabupaten,21,2172,16,2023,4.76,2.74
kabupaten,21,2172,17,2023,9.62,1.13
kabupaten,21,2172,1,2024,1.9,0.73
kabupaten,21,2172,2,2024,-5.49,0.01
kabupaten,21,2172,3,2024,0.65,6.41
kabupaten,21,2172,4,2024,5.34,0.27
kabupaten,21,2172,5,2024,-1.26,0.07
kabupaten,21,2172,6,2024,-0.54,27.85
kabupaten,21,2172,7,2024,7.87,27.24
kabupaten,21,2172,8,2024,8.02,5.69
kabupaten,21,2172,9,2024,5.41,1.6
kabupaten,21,2172,10,2024,6.18,4.43
kabupaten,21,2172,11,2024,4.39,3.5
kabupaten,21,2172,12,2024,4.74,3.6
kabupaten,21,2172,13,2024,1.67,0.02
kabupaten,21,2172,14,2024,3.37,10.5
kabupaten,21,2172,15,2024,0.57,4.05
kabupaten,21,2172,16,2024,6.71,2.82
kabupaten,21,2172,17,2024,11.02,1.21
kabupaten,21,2172,1,2025,2.29,0.73
kabupaten,21,2172,2,2025,-8.14,0
kabupaten,21,2172,3,2025,2.13,6.34
kabupaten,21,2172,4,2025,2.87,0.27
kabupaten,21,2172,5,2025,13.5,0.08
kabupaten,21,2172,6,2025,-3.44,26.03
kabupaten,21,2172,7,2025,10.26,29.07
kabupaten,21,2172,8,2025,6.4,5.86
kabupaten,21,2172,9,2025,12.29,1.74
kabupaten,21,2172,10,2025,4.97,4.51
kabupaten,21,2172,11,2025,4.93,3.56
kabupaten,21,2172,12,2025,-0.45,3.47
kabupaten,21,2172,13,2025,9.05,0.02
kabupaten,21,2172,14,2025,-2.78,9.88
kabupaten,21,2172,15,2025,6.88,4.19
kabupaten,21,2172,16,2025,13.18,3.09
kabupaten,21,2172,17,2025,0.89,1.18
kabupaten,21,2103,1,2021,0,11.69
kabupaten,21,2103,2,2021,0,71.6
kabupaten,21,2103,3,2021,0,0.79
kabupaten,21,2103,4,2021,0,0.08
kabupaten,21,2103,5,2021,0,0.01
kabupaten,21,2103,6,2021,0,7.27
kabupaten,21,2103,7,2021,0,3.12
kabupaten,21,2103,8,2021,0,0.54
kabupaten,21,2103,9,2021,0,0.49
kabupaten,21,2103,10,2021,0,0.96
kabupaten,21,2103,11,2021,0,0.14
kabupaten,21,2103,12,2021,0,0.75
kabupaten,21,2103,13,2021,0,0
kabupaten,21,2103,14,2021,0,1.97
kabupaten,21,2103,15,2021,0,0.18
kabupaten,21,2103,16,2021,0,0.33
kabupaten,21,2103,17,2021,0,0.07
kabupaten,21,2103,1,2022,3.28,12.06
kabupaten,21,2103,2,2022,-0.96,70.84
kabupaten,21,2103,3,2022,1.2,0.8
kabupaten,21,2103,4,2022,3.12,0.08
kabupaten,21,2103,5,2022,3.77,0.01
kabupaten,21,2103,6,2022,0.51,7.3
kabupaten,21,2103,7,2022,4.71,3.26
kabupaten,21,2103,8,2022,11.73,0.6
kabupaten,21,2103,9,2022,3.73,0.51
kabupaten,21,2103,10,2022,4.23,1
kabupaten,21,2103,11,2022,1.66,0.15
kabupaten,21,2103,12,2022,3.52,0.78
kabupaten,21,2103,13,2022,0,0
kabupaten,21,2103,14,2022,2.45,2.02
kabupaten,21,2103,15,2022,3.13,0.18
kabupaten,21,2103,16,2022,3.6,0.34
kabupaten,21,2103,17,2022,3.56,0.07
kabupaten,21,2103,1,2023,4,12.44
kabupaten,21,2103,2,2023,-0.22,70.09
kabupaten,21,2103,3,2023,0.03,0.79
kabupaten,21,2103,4,2023,6.21,0.09
kabupaten,21,2103,5,2023,2.73,0.01
kabupaten,21,2103,6,2023,4.02,7.53
kabupaten,21,2103,7,2023,3.82,3.36
kabupaten,21,2103,8,2023,4.73,0.63
kabupaten,21,2103,9,2023,3.46,0.52
kabupaten,21,2103,10,2023,0.08,0.99
kabupaten,21,2103,11,2023,2.85,0.15
kabupaten,21,2103,12,2023,3.23,0.8
kabupaten,21,2103,13,2023,0,0
kabupaten,21,2103,14,2023,0.73,2.02
kabupaten,21,2103,15,2023,0.6,0.18
kabupaten,21,2103,16,2023,1.03,0.34
kabupaten,21,2103,17,2023,4.52,0.07
kabupaten,21,2103,1,2024,1.18,13.05
kabupaten,21,2103,2,2024,-6.12,68.23
kabupaten,21,2103,3,2024,3.03,0.85
kabupaten,21,2103,4,2024,6.32,0.09
kabupaten,21,2103,5,2024,0,0.01
kabupaten,21,2103,6,2024,0.8,7.87
kabupaten,21,2103,7,2024,5.94,3.69
kabupaten,21,2103,8,2024,-2.24,0.64
kabupaten,21,2103,9,2024,3,0.56
kabupaten,21,2103,10,2024,0.01,1.03
kabupaten,21,2103,11,2024,2.31,0.16
kabupaten,21,2103,12,2024,6.83,0.88
kabupaten,21,2103,13,2024,0,0
kabupaten,21,2103,14,2024,9.67,2.29
kabupaten,21,2103,15,2024,4.39,0.2
kabupaten,21,2103,16,2024,5.4,0.38
kabupaten,21,2103,17,2024,3.86,0.08
kabupaten,21,2103,1,2025,-3.08,11.44
kabupaten,21,2103,2,2025,16.13,71.71
kabupaten,21,2103,3,2025,-0.21,0.77
kabupaten,21,2103,4,2025,4.09,0.09
kabupaten,21,2103,5,2025,0.88,0.01
kabupaten,21,2103,6,2025,-5.41,6.74
kabupaten,21,2103,7,2025,6.34,3.55
kabupaten,21,2103,8,2025,2.35,0.59
kabupaten,21,2103,9,2025,1.98,0.52
kabupaten,21,2103,10,2025,-13.44,0.8
kabupaten,21,2103,11,2025,2.44,0.15
kabupaten,21,2103,12,2025,-0.06,0.8
kabupaten,21,2103,13,2025,0,0
kabupaten,21,2103,14,2025,6.57,2.21
kabupaten,21,2103,15,2025,5.7,0.19
kabupaten,21,2103,16,2025,6.9,0.36
kabupaten,21,2103,17,2025,2.9,0.07
kabupaten,21,2105,1,2021,0,5.71
kabupaten,21,2105,2,2021,0,81.53
kabupaten,21,2105,3,2021,0,0.14
kabupaten,21,2105,4,2021,0,0.06
kabupaten,21,2105,5,2021,0,0
kabupaten,21,2105,6,2021,0,6.01
kabupaten,21,2105,7,2021,0,2.37
kabupaten,21,2105,8,2021,0,0.13
kabupaten,21,2105,9,2021,0,0.1
kabupaten,21,2105,10,2021,0,0.6
kabupaten,21,2105,11,2021,0,0.15
kabupaten,21,2105,12,2021,0,0.67
kabupaten,21,2105,13,2021,0,0
kabupaten,21,2105,14,2021,0,2.01
kabupaten,21,2105,15,2021,0,0.21
kabupaten,21,2105,16,2021,0,0.24
kabupaten,21,2105,17,2021,0,0.06
kabupaten,21,2105,1,2022,1.68,5.8
kabupaten,21,2105,2,2022,-0.72,80.87
kabupaten,21,2105,3,2022,3.11,0.15
kabupaten,21,2105,4,2022,2.84,0.06
kabupaten,21,2105,5,2022,6.25,0
kabupaten,21,2105,6,2022,2.87,6.18
kabupaten,21,2105,7,2022,10.15,2.6
kabupaten,21,2105,8,2022,10.44,0.14
kabupaten,21,2105,9,2022,10.91,0.12
kabupaten,21,2105,10,2022,3.16,0.62
kabupaten,21,2105,11,2022,1.26,0.15
kabupaten,21,2105,12,2022,3.19,0.69
kabupaten,21,2105,13,2022,0,0
kabupaten,21,2105,14,2022,3.08,2.07
kabupaten,21,2105,15,2022,3.86,0.22
kabupaten,21,2105,16,2022,5.45,0.25
kabupaten,21,2105,17,2022,8.6,0.07
kabupaten,21,2105,1,2023,2.77,5.93
kabupaten,21,2105,2,2023,-0.21,80.2
kabupaten,21,2105,3,2023,1.45,0.15
kabupaten,21,2105,4,2023,2.9,0.06
kabupaten,21,2105,5,2023,0,0
kabupaten,21,2105,6,2023,5.51,6.48
kabupaten,21,2105,7,2023,6.05,2.74
kabupaten,21,2105,8,2023,4.44,0.15
kabupaten,21,2105,9,2023,5.27,0.12
kabupaten,21,2105,10,2023,9.45,0.67
kabupaten,21,2105,11,2023,3.38,0.16
kabupaten,21,2105,12,2023,0.35,0.68
kabupaten,21,2105,13,2023,0,0
kabupaten,21,2105,14,2023,2.77,2.12
kabupaten,21,2105,15,2023,3.72,0.22
kabupaten,21,2105,16,2023,-6.82,0.23
kabupaten,21,2105,17,2023,1.95,0.07
kabupaten,21,2105,1,2024,0.49,6.32
kabupaten,21,2105,2,2024,-7.81,78.39
kabupaten,21,2105,3,2024,-0.18,0.16
kabupaten,21,2105,4,2024,2.68,0.07
kabupaten,21,2105,5,2024,2.94,0
kabupaten,21,2105,6,2024,2.72,7.05
kabupaten,21,2105,7,2024,9.02,3.17
kabupaten,21,2105,8,2024,-1.76,0.15
kabupaten,21,2105,9,2024,4.27,0.13
kabupaten,21,2105,10,2024,4.38,0.74
kabupaten,21,2105,11,2024,0,0.17
kabupaten,21,2105,12,2024,3.18,0.75
kabupaten,21,2105,13,2024,0,0
kabupaten,21,2105,14,2024,3.07,2.31
kabupaten,21,2105,15,2024,3.23,0.25
kabupaten,21,2105,16,2024,0.66,0.25
kabupaten,21,2105,17,2024,13.12,0.08
kabupaten,21,2105,1,2025,-0.86,5.42
kabupaten,21,2105,2,2025,19.04,80.76
kabupaten,21,2105,3,2025,2.14,0.14
kabupaten,21,2105,4,2025,1.51,0.06
kabupaten,21,2105,5,2025,-2.86,0
kabupaten,21,2105,6,2025,3.16,6.3
kabupaten,21,2105,7,2025,7.05,2.94
kabupaten,21,2105,8,2025,5.57,0.14
kabupaten,21,2105,9,2025,2.12,0.12
kabupaten,21,2105,10,2025,1.84,0.66
kabupaten,21,2105,11,2025,-4.19,0.14
kabupaten,21,2105,12,2025,1.2,0.66
kabupaten,21,2105,13,2025,0,0
kabupaten,21,2105,14,2025,8.02,2.16
kabupaten,21,2105,15,2025,2.24,0.22
kabupaten,21,2105,16,2025,1.45,0.22
kabupaten,21,2105,17,2025,1.58,0.07
kabupaten,21,2104,1,2021,0,23.08
kabupaten,21,2104,2,2021,0,4.88
kabupaten,21,2104,3,2021,0,0.76
kabupaten,21,2104,4,2021,0,0.28
kabupaten,21,2104,5,2021,0,0.03
kabupaten,21,2104,6,2021,0,20.14
kabupaten,21,2104,7,2021,0,21.21
kabupaten,21,2104,8,2021,0,1.29
kabupaten,21,2104,9,2021,0,2.29
kabupaten,21,2104,10,2021,0,4.14
kabupaten,21,2104,11,2021,0,0.89
kabupaten,21,2104,12,2021,0,2.61
kabupaten,21,2104,13,2021,0,0
kabupaten,21,2104,14,2021,0,7.6
kabupaten,21,2104,15,2021,0,6.83
kabupaten,21,2104,16,2021,0,3.27
kabupaten,21,2104,17,2021,0,0.71
kabupaten,21,2104,1,2022,1.52,22.58
kabupaten,21,2104,2,2022,1.14,4.75
kabupaten,21,2104,3,2022,2.94,0.75
kabupaten,21,2104,4,2022,3.8,0.28
kabupaten,21,2104,5,2022,5.49,0.03
kabupaten,21,2104,6,2022,5.1,20.4
kabupaten,21,2104,7,2022,4.94,21.46
kabupaten,21,2104,8,2022,11.22,1.38
kabupaten,21,2104,9,2022,8.58,2.39
kabupaten,21,2104,10,2022,4.45,4.17
kabupaten,21,2104,11,2022,2.27,0.88
kabupaten,21,2104,12,2022,4.26,2.62
kabupaten,21,2104,13,2022,0,0
kabupaten,21,2104,14,2022,3.23,7.56
kabupaten,21,2104,15,2022,2.43,6.75
kabupaten,21,2104,16,2022,3.77,3.27
kabupaten,21,2104,17,2022,5.17,0.72
kabupaten,21,2104,1,2023,2.11,22.11
kabupaten,21,2104,2,2023,1.11,4.61
kabupaten,21,2104,3,2023,3.5,0.74
kabupaten,21,2104,4,2023,9.05,0.3
kabupaten,21,2104,5,2023,2.08,0.03
kabupaten,21,2104,6,2023,3.14,20.17
kabupaten,21,2104,7,2023,4.65,21.53
kabupaten,21,2104,8,2023,18.86,1.58
kabupaten,21,2104,9,2023,20.29,2.76
kabupaten,21,2104,10,2023,19.28,4.77
kabupaten,21,2104,11,2023,6.29,0.89
kabupaten,21,2104,12,2023,0.02,2.51
kabupaten,21,2104,13,2023,0,0
kabupaten,21,2104,14,2023,3.03,7.47
kabupaten,21,2104,15,2023,3.81,6.72
kabupaten,21,2104,16,2023,-0.51,3.12
kabupaten,21,2104,17,2023,0.59,0.69
kabupaten,21,2104,1,2024,0.2,21.22
kabupaten,21,2104,2,2024,7.32,4.74
kabupaten,21,2104,3,2024,0.46,0.72
kabupaten,21,2104,4,2024,5.57,0.3
kabupaten,21,2104,5,2024,1.02,0.03
kabupaten,21,2104,6,2024,5.47,20.37
kabupaten,21,2104,7,2024,7.42,22.15
kabupaten,21,2104,8,2024,5.51,1.59
kabupaten,21,2104,9,2024,11.83,2.96
kabupaten,21,2104,10,2024,1.17,4.62
kabupaten,21,2104,11,2024,2.3,0.87
kabupaten,21,2104,12,2024,4.29,2.51
kabupaten,21,2104,13,2024,0,0
kabupaten,21,2104,14,2024,7.46,7.68
kabupaten,21,2104,15,2024,1.1,6.5
kabupaten,21,2104,16,2024,1.51,3.03
kabupaten,21,2104,17,2024,5.78,0.7
kabupaten,21,2102,1,2021,0,15.79
kabupaten,21,2102,2,2021,0,10.83
kabupaten,21,2102,3,2021,0,13.23
kabupaten,21,2102,4,2021,0,0.31
kabupaten,21,2102,5,2021,0,0.04
kabupaten,21,2102,6,2021,0,19.85
kabupaten,21,2102,7,2021,0,16.53
kabupaten,21,2102,8,2021,0,2.49
kabupaten,21,2102,9,2021,0,1.84
kabupaten,21,2102,10,2021,0,3.98
kabupaten,21,2102,11,2021,0,1.73
kabupaten,21,2102,12,2021,0,3.18
kabupaten,21,2102,13,2021,0,0.02
kabupaten,21,2102,14,2021,0,3.67
kabupaten,21,2102,15,2021,0,3.27
kabupaten,21,2102,16,2021,0,2.14
kabupaten,21,2102,17,2021,0,1.12
kabupaten,21,2102,1,2022,2.03,15.43
kabupaten,21,2102,2,2022,-3.44,10.02
kabupaten,21,2102,3,2022,2.79,13.03
kabupaten,21,2102,4,2022,10.48,0.32
kabupaten,21,2102,5,2022,5.3,0.04
kabupaten,21,2102,6,2022,3.81,19.74
kabupaten,21,2102,7,2022,8.66,17.21
kabupaten,21,2102,8,2022,21.94,2.91
kabupaten,21,2102,9,2022,28.13,2.26
kabupaten,21,2102,10,2022,5.2,4.01
kabupaten,21,2102,11,2022,2.38,1.69
kabupaten,21,2102,12,2022,3.46,3.15
kabupaten,21,2102,13,2022,7.6,0.02
kabupaten,21,2102,14,2022,2.01,3.58
