tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun_awal,tahun_akhir,n_nij,c_cij,s_sij,d_dij,keunggulan_kompetitif,spesialisasi
kabupaten,11,1101,15,2024,2025,4507104606.89,769645935.46,-4276750542.35,1000000000,0,1
kabupaten,11,1101,16,2024,2025,3113460419.23,-785875729.4,672415310.16,3000000000,1,0
kabupaten,11,1101,17,2024,2025,2401812323.41,-731927837.66,2330115514.25,4000000000,1,0
kabupaten,11,1102,1,2021,2022,59131411126.63,-13149768983.32,-30901642143.31,15080000000,0,0
kabupaten,11,1102,2,2021,2022,1631705154.96,33881014.57,-975586169.52,690000000,0,1
kabupaten,11,1102,3,2021,2022,2039842040.65,-10754229.62,280912188.97,2310000000,1,0
kabupaten,11,1102,4,2021,2022,225338734.62,-95109607.33,39770872.71,170000000,1,0
kabupaten,11,1102,5,2021,2022,23165664.31,25861194.39,-9026858.7,40000000,0,1
kabupaten,11,1102,6,2021,2022,10004618623.06,-15370259766.74,5965641143.68,600000000,1,0
kabupaten,11,1102,7,2021,2022,20540783943.47,10498450175.27,-2839234118.74,28200000000,0,1
kabupaten,11,1102,8,2021,2022,6145640143.52,4414284922.58,-3439925066.1,7120000000,0,1
kabupaten,11,1102,9,2021,2022,865132263.37,5789928442.39,-3805060705.76,2850000000,0,1
kabupaten,11,1102,10,2021,2022,3542661863.28,5917412666.9,-1150074530.18,8310000000,0,1
kabupaten,11,1102,11,2021,2022,3799590140.13,-9149294207.53,1369704067.4,-3980000000,1,0
kabupaten,11,1102,12,2021,2022,5608196731.61,-304659985.92,-973536745.7,4330000000,0,0
kabupaten,11,1102,13,2021,2022,606940404.83,1059032619.77,-185973024.59,1480000000,0,1
kabupaten,11,1102,14,2021,2022,18896864165.51,-19176944008.4,210079842.89,-70000000,1,0
kabupaten,11,1102,15,2021,2022,4431802178.75,-401169793.34,419367614.6,4450000000,1,0
kabupaten,11,1102,16,2021,2022,6727308914.56,8933479090.73,-940788005.29,14720000000,0,1
kabupaten,11,1102,17,2021,2022,2781985686.24,6194996149.59,-1226981835.83,7750000000,0,1
kabupaten,11,1102,1,2022,2023,59999673579.87,35358982057.12,-38498655637,56860000000,0,1
kabupaten,11,1102,2,2022,2023,1667244872.55,-3572343567.1,3015098694.54,1110000000,1,0
kabupaten,11,1102,3,2022,2023,2145473112.69,-2937888738.52,1242415625.83,450000000,1,0
kabupaten,11,1102,4,2022,2023,233405825.42,171048020.38,-174453845.81,230000000,0,1
kabupaten,11,1102,5,2022,2023,24947361.78,1094453.81,-16041815.58,10000000,0,1
kabupaten,11,1102,6,2022,2023,10069008914.56,-1336841943.5,-4272166971.05,4460000000,0,0
kabupaten,11,1102,7,2022,2023,21813296597.83,24895026146.59,-17948322744.42,28760000000,0,1
kabupaten,11,1102,8,2022,2023,6470669105.93,4974475810.87,-3815144916.8,7630000000,0,1
kabupaten,11,1102,9,2022,2023,989014901.57,921079917.02,59905181.4,1970000000,1,1
kabupaten,11,1102,10,2022,2023,3907856229.3,575941177.88,-1513797407.18,2970000000,0,1
kabupaten,11,1102,11,2022,2023,3646120348.98,-13058581679.02,-737538669.96,-10150000000,0,0
kabupaten,11,1102,12,2022,2023,5813158130.32,-794698090.54,661539960.22,5680000000,1,0
kabupaten,11,1102,13,2022,2023,671887421.38,-837638816.98,-324248604.39,-490000000,0,0
kabupaten,11,1102,14,2022,2023,18967606008.87,-10704140995.71,-1033465013.16,7230000000,0,0
kabupaten,11,1102,15,2022,2023,4637249433.75,-2645057400.23,357807966.48,2350000000,1,0
kabupaten,11,1102,16,2022,2023,7375962352.73,-8113795182.14,-2212167170.58,-2950000000,0,0
kabupaten,11,1102,17,2022,2023,3120534405.13,1051556546.9,-1232090952.03,2940000000,0,1
kabupaten,11,1102,1,2023,2024,68783640923.55,-51231895008.95,34798254085.4,52350000000,1,0
kabupaten,11,1102,2,2023,2024,1889424871.97,2633310772.08,-4512735644.04,10000000,0,1
kabupaten,11,1102,3,2023,2024,2385783403.94,-876021958.83,40238554.89,1550000000,1,0
kabupaten,11,1102,4,2023,2024,267987000.83,50774268.93,-38761269.76,280000000,0,1
kabupaten,11,1102,5,2023,2024,27963860.96,-16565606.64,8601745.68,20000000,1,0
kabupaten,11,1102,6,2023,2024,11306255049.09,-706166057.59,-4830088991.5,5770000000,0,0
kabupaten,11,1102,7,2023,2024,25383728718.97,-11492309950.48,-7481418768.49,6410000000,0,0
kabupaten,11,1102,8,2023,2024,7487789835.47,19487919509.51,-8765709344.98,18210000000,0,1
kabupaten,11,1102,9,2023,2024,1181939189.76,-466585081.09,354645891.33,1070000000,1,0
kabupaten,11,1102,10,2023,2024,4445787827.74,-2679143514.4,693355686.65,2460000000,1,0
kabupaten,11,1102,11,2023,2024,3545817569.29,13225663965.55,-211481534.84,16560000000,0,1
kabupaten,11,1102,12,2023,2024,6672177224.24,-1607447885.48,-594729338.76,4470000000,0,0
kabupaten,11,1102,13,2023,2024,717739097.89,-52188509.04,-445550588.84,220000000,0,0
kabupaten,11,1102,14,2023,2024,21243679104.35,12866941416.32,-22980620520.67,11130000000,0,1
kabupaten,11,1102,15,2023,2024,5220852840.59,-300377637.15,439524796.56,5360000000,1,0
kabupaten,11,1102,16,2023,2024,7992537525.73,-4169361393.55,-183176132.18,3640000000,0,0
kabupaten,11,1102,17,2023,2024,3576577816.34,-443699489.69,87121673.34,3220000000,1,0
kabupaten,11,1102,1,2024,2025,45313895981.61,9695163787.81,-19319059769.42,35690000000,0,1
kabupaten,11,1102,2,2024,2025,1202388761.9,-792165741.42,-1990223020.49,-1580000000,0,0
kabupaten,11,1102,3,2024,2025,1563846690.58,879699844.9,-803546535.47,1640000000,0,1
kabupaten,11,1102,4,2024,2025,178801584.08,-336685091.57,257883507.49,100000000,1,0
kabupaten,11,1102,5,2024,2025,18384242.48,-21716456.11,3332213.64,-0,1,0
kabupaten,11,1102,6,2024,2025,7364371711.63,-13513174444.07,-10091197267.56,-16240000000,0,0
kabupaten,11,1102,7,2024,2025,16339736800.18,8325126609.17,13025136590.65,37690000000,1,1
kabupaten,11,1102,8,2024,2025,5303853954.17,5432782685.56,1323363360.27,12060000000,1,1
kabupaten,11,1102,9,2024,2025,783702465.53,488377917.9,-42080383.43,1230000000,0,1
kabupaten,11,1102,10,2024,2025,2901448590.69,-1070538587.9,1419089997.21,3250000000,1,0
kabupaten,11,1102,11,2024,2025,2746961649.88,821006870.58,-987968520.46,2580000000,0,1
kabupaten,11,1102,12,2024,2025,4377525349.44,2210064647.9,-1417589997.34,5170000000,0,1
kabupaten,11,1102,13,2024,2025,463164302.37,-543608444.67,70444142.31,-10000000,1,0
kabupaten,11,1102,14,2024,2025,13845706744.35,-1969015496.64,6103308752.29,17980000000,1,0
kabupaten,11,1102,15,2024,2025,3480552228.66,594348946.74,895098824.6,4970000000,1,1
kabupaten,11,1102,16,2024,2025,5192955459.24,-1310765871.33,3017810412.08,6900000000,1,0
kabupaten,11,1102,17,2024,2025,2370974239.26,-722530245.67,381556006.41,2030000000,1,0
kabupaten,11,1103,1,2021,2022,149929021778.31,-33341534773.41,-27377487004.9,89210000000,0,0
kabupaten,11,1103,2,2021,2022,21301038926.61,442298541.47,33666662531.92,55410000000,1,1
kabupaten,11,1103,3,2021,2022,12080262144.9,-63688222.12,1903426077.21,13920000000,1,0
kabupaten,11,1103,4,2021,2022,520174462.15,-219552084.21,9377622.06,310000000,1,0
kabupaten,11,1103,5,2021,2022,116670709.32,130246379.04,-36917088.36,210000000,0,1
kabupaten,11,1103,6,2021,2022,28271797913.33,-43434427075.43,18132629162.1,2970000000,1,0
kabupaten,11,1103,7,2021,2022,34796091369.79,17784376319.1,-9070467688.89,43510000000,0,1
kabupaten,11,1103,8,2021,2022,19198017801.49,13789535108.72,-10127552910.21,22860000000,0,1
kabupaten,11,1103,9,2021,2022,3603313784.37,24115305659.53,-15088619443.91,12630000000,0,1
kabupaten,11,1103,10,2021,2022,10564385311.48,17646004578.66,-6900389890.13,21310000000,0,1
kabupaten,11,1103,11,2021,2022,5857543518.33,-14104781570.13,2497238051.8,-5750000000,1,0
kabupaten,11,1103,12,2021,2022,14927954078.99,-810946993.68,-857007085.31,13260000000,0,0
kabupaten,11,1103,13,2021,2022,1006653412.58,1756480195.17,-1033133607.75,1730000000,0,1
kabupaten,11,1103,14,2021,2022,29486099916.88,-29923128101.02,-2002971815.86,-2440000000,0,0
kabupaten,11,1103,15,2021,2022,6839767684.92,-619140493.64,-720627191.27,5500000000,0,0
kabupaten,11,1103,16,2021,2022,11579041408.09,15376300631.31,-465342039.41,26490000000,0,1
kabupaten,11,1103,17,2021,2022,5138144343.14,11441749890.82,-2859894233.96,13720000000,0,1
kabupaten,11,1103,1,2022,2023,154285901808.66,90923701884.09,-121469603692.75,123740000000,0,1
kabupaten,11,1103,2,2022,2023,23727055231.65,-50839078601.08,-15817976630.58,-42930000000,0,0
kabupaten,11,1103,3,2022,2023,12715966282.59,-17412520306.17,9476554023.57,4780000000,1,0
kabupaten,11,1103,4,2022,2023,535311186.57,392294916.31,-367606102.88,560000000,0,1
kabupaten,11,1103,5,2022,2023,126005318.8,5527919.23,-21533238.03,110000000,0,1
kabupaten,11,1103,6,2022,2023,28507646286.45,-3784902525.13,-31962743761.32,-7240000000,0,0
kabupaten,11,1103,7,2022,2023,36771565583.73,41966563034.28,-21698128618.01,57040000000,0,1
kabupaten,11,1103,8,2022,2023,20239498622.77,15559580419.74,-11549079042.51,24250000000,0,1
kabupaten,11,1103,9,2022,2023,4151410134.09,3866251656.84,-2267661790.93,5750000000,0,1
kabupaten,11,1103,10,2022,2023,11506653491.45,1695854498.35,-342507989.79,12860000000,0,1
kabupaten,11,1103,11,2022,2023,5637258087.97,-20189842391.82,742584303.85,-13810000000,1,0
kabupaten,11,1103,12,2022,2023,15546857589.15,-2125360735.59,-2601496853.55,10820000000,0,0
kabupaten,11,1103,13,2022,2023,1083730308.99,-1351081364.34,-12648944.65,-280000000,0,0
kabupaten,11,1103,14,2022,2023,29497929697.95,-16646802892.29,-15741126805.65,-2890000000,0,0
kabupaten,11,1103,15,2022,2023,7099004353.36,-4049226652.01,2610222298.65,5660000000,1,0
kabupaten,11,1103,16,2022,2023,12744296337.49,-14019134762.08,-2355161575.41,-3630000000,0,0
kabupaten,11,1103,17,2022,2023,5738316044.99,1933695650.12,277988304.88,7950000000,1,1
kabupaten,11,1103,1,2023,2024,175826038214.83,-130959934785.55,93863896570.73,138730000000,1,0
kabupaten,11,1103,2,2023,2024,24151920643.83,33660778865.3,-21922699509.13,35890000000,0,1
kabupaten,11,1103,3,2023,2024,14238731934.73,-5228237324.54,-3070494610.19,5940000000,0,0
kabupaten,11,1103,4,2023,2024,616137069.74,116736667,-72873736.74,660000000,0,1
kabupaten,11,1103,5,2023,2024,144013883.93,-85312874.17,81298990.24,140000000,1,0
kabupaten,11,1103,6,2023,2024,31084627839.31,-1941483629.86,-5243144209.45,23900000000,0,0
kabupaten,11,1103,7,2023,2024,43189251118.71,-19553638706.13,16414387587.42,40050000000,1,0
kabupaten,11,1103,8,2023,2024,23438842189.44,61002549486.67,-41141391676.11,43300000000,0,1
kabupaten,11,1103,9,2023,2024,4843806782.03,-1912152503.08,1428345721.06,4360000000,1,0
kabupaten,11,1103,10,2023,2024,13282367890.02,-8004288816.11,1181920926.09,6460000000,1,0
kabupaten,11,1103,11,2023,2024,5569935038.2,20775487651.46,-815422689.65,25530000000,0,1
kabupaten,11,1103,12,2023,2024,17640535620.1,-4249923335.1,-2530612285,10860000000,0,0
kabupaten,11,1103,13,2023,2024,1181473125.41,-85907708.07,-35565417.35,1060000000,0,0
kabupaten,11,1103,14,2023,2024,32378888537.25,19611351681.98,309759780.77,52300000000,1,1
kabupaten,11,1103,15,2023,2024,8088546781.69,-465368138.97,-2043178642.71,5580000000,0,0
kabupaten,11,1103,16,2023,2024,13877998128.39,-7239551823.18,5581553694.79,12220000000,1,0
kabupaten,11,1103,17,2023,2024,6695480441.7,-830621171.34,855140729.64,6720000000,1,0
kabupaten,11,1103,1,2024,2025,115977883216.66,24814122670.14,46867994113.2,187660000000,1,1
kabupaten,11,1103,2,2024,2025,16430175412.36,-10824637171.88,-43675538240.48,-38070000000,0,0
kabupaten,11,1103,3,2024,2025,9235116643.53,5194966186.82,-2130082830.35,12300000000,0,1
kabupaten,11,1103,4,2024,2025,411569815.42,-774989895.68,-36579919.74,-400000000,0,0
kabupaten,11,1103,5,2024,2025,95775972.9,-113135731.04,7359758.15,-10000000,1,0
kabupaten,11,1103,6,2024,2025,20485383478.4,-37589433469.28,-7795950009.12,-24900000000,0,0
kabupaten,11,1103,7,2024,2025,28665481819.87,14605116862.15,-21760598682.01,21510000000,0,1
kabupaten,11,1103,8,2024,2025,16196221100.85,16589926933.96,-6216148034.82,26570000000,0,1
kabupaten,11,1103,9,2024,2025,3211015512.37,2001000557.31,467983930.32,5680000000,1,1
kabupaten,11,1103,10,2024,2025,8642076563.67,-3188640484.85,1766563921.17,7220000000,1,0
kabupaten,11,1103,11,2024,2025,4300726659.1,1285393312.92,-2516119972.02,3070000000,0,1
kabupaten,11,1103,12,2024,2025,11545304274.6,5828834053.42,-2484138328.02,14890000000,0,1
kabupaten,11,1103,13,2024,2025,783109425.45,-919122856.84,6013431.39,-130000000,1,0
kabupaten,11,1103,14,2024,2025,22150936542.67,-3150112747.8,-20070823794.87,-1070000000,0,0
kabupaten,11,1103,15,2024,2025,5311563475.21,907017608.02,-2078581083.23,4140000000,0,1
kabupaten,11,1103,16,2024,2025,9191824717.7,-2320129689.1,-3081695028.6,3790000000,0,0
kabupaten,11,1103,17,2024,2025,4459068360.42,-1358855657.13,-760212703.3,2340000000,0,0
kabupaten,11,1104,1,2021,2022,103066146468.31,-22920068881.1,50143922412.79,130290000000,1,0
kabupaten,11,1104,2,2021,2022,2772719420.52,57573236.68,-1400292657.2,1430000000,0,1
kabupaten,11,1104,3,2021,2022,3903203838.67,-20578039.62,7677374200.95,11560000000,1,0
kabupaten,11,1104,4,2021,2022,278409165.57,-117509253.17,139100087.59,300000000,1,0
kabupaten,11,1104,5,2021,2022,88871912.16,99212945.76,-8084857.92,180000000,0,1
kabupaten,11,1104,6,2021,2022,35520123677.83,-54570148892.71,21740025214.88,2690000000,1,0
kabupaten,11,1104,7,2021,2022,31705791751.32,16204915834.03,-780707585.35,47130000000,0,1
kabupaten,11,1104,8,2021,2022,9775067949.48,7021227090.9,-3336295040.37,13460000000,0,1
kabupaten,11,1104,9,2021,2022,3448735624.37,23080785825.86,1790478549.77,28320000000,1,1
kabupaten,11,1104,10,2021,2022,8126936232.55,13574661444.27,2628402323.18,24330000000,1,1
kabupaten,11,1104,11,2021,2022,4556054378.21,-10970836430.87,1124782052.66,-5290000000,1,0
kabupaten,11,1104,12,2021,2022,7116913268.8,-386619585.58,-240293683.22,6490000000,0,0
kabupaten,11,1104,13,2021,2022,1235361698.37,2155546616.08,-670908314.45,2720000000,0,1
kabupaten,11,1104,14,2021,2022,24144518921.74,-24502376871.45,-1622142050.29,-1980000000,0,0
kabupaten,11,1104,15,2021,2022,4544682143,-411387765.65,-1773294377.35,2360000000,0,0
kabupaten,11,1104,16,2021,2022,7294657093.11,9686884821.71,-11541914.83,16970000000,0,1
kabupaten,11,1104,17,2021,2022,3374184304.69,7513719024.13,2072096671.18,12960000000,1,1
kabupaten,11,1104,1,2022,2023,108977264458.04,64222435035.02,15100300506.93,188300000000,1,1
kabupaten,11,1104,2,2022,2023,2843999242.4,-6093731380.24,4689732137.84,1440000000,1,0
kabupaten,11,1104,3,2022,2023,4407226301.45,-6035004793.37,12957778491.93,11330000000,1,0
kabupaten,11,1104,4,2022,2023,292180118.42,214119895.08,-206300013.5,300000000,0,1
kabupaten,11,1104,5,2022,2023,96829590.62,4247964.78,68922444.6,170000000,1,1
kabupaten,11,1104,6,2022,2023,35772402602.79,-4749429524.3,-13332973078.49,17690000000,0,0
kabupaten,11,1104,7,2022,2023,33822280017.9,38600609568.89,-4292889586.79,68130000000,0,1
kabupaten,11,1104,8,2022,2023,10382330864.99,7981655823.05,-3553986688.04,14810000000,0,1
kabupaten,11,1104,9,2022,2023,4659659775.69,4339589861.31,1310750363,10310000000,1,1
kabupaten,11,1104,10,2022,2023,9187394519.61,1354041323.64,5798564156.75,16340000000,1,1
kabupaten,11,1104,11,2022,2023,4350143355.01,-15580040393.56,5949897038.55,-5280000000,1,0
kabupaten,11,1104,12,2022,2023,7419091690.03,-1014240085.58,95148395.55,6500000000,1,0
kabupaten,11,1104,13,2022,2023,1355191432.04,-1689510640.93,1064319208.89,730000000,1,0
kabupaten,11,1104,14,2022,2023,24154965911.6,-13631565351.13,-2503400560.47,8020000000,0,0
kabupaten,11,1104,15,2022,2023,4662196795.53,-2659287215.74,367090420.21,2370000000,1,0
kabupaten,11,1104,16,2022,2023,8040661551.22,-8844985621.63,2774324070.41,1970000000,1,0
kabupaten,11,1104,17,2022,2023,3935340610.92,1326129645.25,1708529743.83,6970000000,1,1
kabupaten,11,1104,1,2023,2024,128894290371.43,-96003914054.23,7299623682.8,40190000000,1,0
kabupaten,11,1104,2,2023,2024,3201862079.53,4462467933.94,-5124330013.46,2540000000,0,1
kabupaten,11,1104,3,2023,2024,5385839620.23,-1977595185.83,3891755565.6,7300000000,1,0
kabupaten,11,1104,4,2023,2024,336032395.83,63666518.08,70301086.09,470000000,1,1
kabupaten,11,1104,5,2023,2024,114651829.92,-67918987.2,93267157.28,140000000,1,0
kabupaten,11,1104,6,2023,2024,40253977846.97,-2514182876.2,27120205029.23,64860000000,1,0
kabupaten,11,1104,7,2023,2024,40455317645.86,-18315868983.57,37590551337.71,59730000000,1,0
kabupaten,11,1104,8,2023,2024,12133985333.4,31580230575.76,-14714215909.16,29000000000,0,1
kabupaten,11,1104,9,2023,2024,5616541473.13,-2217199058.47,7070657585.34,10470000000,1,0
kabupaten,11,1104,10,2023,2024,10888195327.79,-6561500239.37,6713304911.59,11040000000,1,0
kabupaten,11,1104,11,2023,2024,4548788048.93,16966677221.84,-1495465270.77,20020000000,0,1
kabupaten,11,1104,12,2023,2024,8480506899.43,-2043107133.57,4582600234.14,11020000000,1,0
kabupaten,11,1104,13,2023,2024,1527758936.93,-111086969.25,1003328032.32,2420000000,1,0
kabupaten,11,1104,14,2023,2024,26998175624.86,16352343791.6,7459480583.54,50810000000,1,1
kabupaten,11,1104,15,2023,2024,5249282765.9,-302013330.41,1572730564.51,6520000000,1,0
kabupaten,11,1104,16,2023,2024,8954494342.64,-4671172689.62,-443321653.02,3840000000,0,0
kabupaten,11,1104,17,2023,2024,4662507750.16,-578416692.06,4655908941.9,8740000000,1,0
kabupaten,11,1104,1,2024,2025,83196999762.65,17800467646.41,8222532590.94,109220000000,1,1
kabupaten,11,1104,2,2024,2025,2112408764.44,-1391711157.06,-1960697607.38,-1240000000,0,0
kabupaten,11,1104,3,2024,2025,3643045210.54,2049296984.15,447657805.31,6140000000,1,1
kabupaten,11,1104,4,2024,2025,227727390.66,-428812852.94,521085462.28,320000000,1,0
kabupaten,11,1104,5,2024,2025,77095210.38,-91069009.51,413973799.13,400000000,1,0
kabupaten,11,1104,6,2024,2025,27533664827.47,-50522601311.74,15428936484.28,-7560000000,1,0
kabupaten,11,1104,7,2024,2025,27509646704.23,14016216698.41,-5275863402.65,36250000000,0,1
kabupaten,11,1104,8,2024,2025,8579807355.29,8788369598.4,281823046.31,17650000000,1,1
kabupaten,11,1104,9,2024,2025,3883819482.96,2420270135.71,-2284089618.67,4020000000,0,1
kabupaten,11,1104,10,2024,2025,7254659296.85,-2676729391.05,1762070094.2,6340000000,1,0
kabupaten,11,1104,11,2024,2025,3487668709.62,1042388040.99,849943249.39,5380000000,1,1
kabupaten,11,1104,12,2024,2025,5722243730.51,2888967525.24,-591211255.76,8020000000,0,1
kabupaten,11,1104,13,2024,2025,1043750540.54,-1225033114.76,-18717425.79,-200000000,0,0
kabupaten,11,1104,14,2024,2025,18683431195.76,-2656994419.58,-2116436776.18,13910000000,0,0
kabupaten,11,1104,15,2024,2025,3533036275.73,603311271.12,713652453.15,4850000000,1,1
kabupaten,11,1104,16,2024,2025,5810903222.45,-1466743492.28,1685840269.83,6030000000,1,0
kabupaten,11,1104,17,2024,2025,3225544994.33,-982951977.54,-1022593016.79,1220000000,0,0
kabupaten,11,1105,1,2021,2022,79731583409.5,-17730879113.7,48079295704.2,110080000000,1,0
kabupaten,11,1105,2,2021,2022,80548278374.77,1672518705.09,-139450797079.87,-57230000000,0,1
kabupaten,11,1105,3,2021,2022,4578798848.62,-24139836.92,3485340988.3,8040000000,1,0
kabupaten,11,1105,4,2021,2022,423299865.96,-178663841.8,-44636024.16,200000000,0,0
kabupaten,11,1105,5,2021,2022,47173716.41,52662795.86,-99836512.26,0,0,1
kabupaten,11,1105,6,2021,2022,32144675791.45,-49384392913.65,13689717122.19,-3550000000,1,0
kabupaten,11,1105,7,2021,2022,40220226368.64,20556666373.18,14463107258.19,75240000000,1,1
kabupaten,11,1105,8,2021,2022,13047323331.22,9371619768.82,1721056899.97,24140000000,1,1
kabupaten,11,1105,9,2021,2022,2891074905.43,19348621630.28,-2149696535.71,20090000000,0,1
kabupaten,11,1105,10,2021,2022,9717364385.66,16231200527.64,3651435086.71,29600000000,1,1
kabupaten,11,1105,11,2021,2022,5315466973.56,-12799478206.3,3034011232.74,-4450000000,1,0
kabupaten,11,1105,12,2021,2022,8959636565.89,-486723786.74,1697087220.84,10170000000,1,0
kabupaten,11,1105,13,2021,2022,1172603807.8,2046042202.24,-178646010.04,3040000000,0,1
kabupaten,11,1105,14,2021,2022,21637994043.79,-21958701538.92,-769292504.87,-1090000000,0,0
kabupaten,11,1105,15,2021,2022,5832693078.44,-527979404.89,1365286326.45,6670000000,1,0
kabupaten,11,1105,16,2021,2022,7742807398.97,10282002637.42,1885189963.61,19910000000,1,1
kabupaten,11,1105,17,2021,2022,1807764203.69,4025575090.7,-873339294.38,4960000000,0,1
kabupaten,11,1105,1,2022,2023,84697138900.93,49913681791.96,-4150820692.89,130460000000,0,1
