tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,nilai_lq,kategori,persen_daerah,persen_acuan
kabupaten,19,1971,4,2023,0.7735,"Non Basis",0.08,0.1
kabupaten,19,1971,5,2023,1.4505,Basis,0.03,0.02
kabupaten,19,1971,6,2023,1.193,Basis,10.44,8.75
kabupaten,19,1971,7,2023,1.6965,Basis,24.43,14.4
kabupaten,19,1971,8,2023,1.5229,Basis,6.28,4.13
kabupaten,19,1971,9,2023,1.3873,Basis,3.95,2.85
kabupaten,19,1971,10,2023,1.998,Basis,6.51,3.26
kabupaten,19,1971,11,2023,2.3903,Basis,4.63,1.94
kabupaten,19,1971,12,2023,1.5356,Basis,5.37,3.5
kabupaten,19,1971,13,2023,1.6473,Basis,0.41,0.25
kabupaten,19,1971,14,2023,1.1147,Basis,6.1,5.47
kabupaten,19,1971,15,2023,1.8331,Basis,4.86,2.65
kabupaten,19,1971,16,2023,1.5405,Basis,2.28,1.48
kabupaten,19,1971,17,2023,2.4943,Basis,2.01,0.81
kabupaten,19,1971,1,2024,0.2326,"Non Basis",4.45,19.14
kabupaten,19,1971,2,2024,0,"Non Basis",0,10.11
kabupaten,19,1971,3,2024,0.6532,"Non Basis",13.13,20.1
kabupaten,19,1971,4,2024,0.7878,"Non Basis",0.08,0.1
kabupaten,19,1971,5,2024,1.4982,Basis,0.03,0.02
kabupaten,19,1971,6,2024,1.2352,Basis,10.66,8.63
kabupaten,19,1971,7,2024,1.7757,Basis,25.29,14.24
kabupaten,19,1971,8,2024,1.6048,Basis,6.73,4.19
kabupaten,19,1971,9,2024,1.438,Basis,4.21,2.93
kabupaten,19,1971,10,2024,2.0737,Basis,7.36,3.55
kabupaten,19,1971,11,2024,2.4782,Basis,4.81,1.94
kabupaten,19,1971,12,2024,1.5975,Basis,5.74,3.6
kabupaten,19,1971,13,2024,1.7138,Basis,0.46,0.27
kabupaten,19,1971,14,2024,1.1663,Basis,6.89,5.91
kabupaten,19,1971,15,2024,1.8992,Basis,5.53,2.91
kabupaten,19,1971,16,2024,1.595,Basis,2.38,1.5
kabupaten,19,1971,17,2024,2.5939,Basis,2.25,0.87
kabupaten,19,1971,1,2025,0.2337,"Non Basis",4.43,18.97
kabupaten,19,1971,2,2025,0,"Non Basis",0,10.36
kabupaten,19,1971,3,2025,0.6865,"Non Basis",13.83,20.15
kabupaten,19,1971,4,2025,0.7802,"Non Basis",0.08,0.1
kabupaten,19,1971,5,2025,1.4932,Basis,0.03,0.02
kabupaten,19,1971,6,2025,1.2071,Basis,9.88,8.19
kabupaten,19,1971,7,2025,1.7305,Basis,24.85,14.36
kabupaten,19,1971,8,2025,1.6478,Basis,7,4.25
kabupaten,19,1971,9,2025,1.4385,Basis,4.42,3.07
kabupaten,19,1971,10,2025,2.0686,Basis,7.69,3.72
kabupaten,19,1971,11,2025,2.4754,Basis,4.65,1.88
kabupaten,19,1971,12,2025,1.5922,Basis,5.71,3.58
kabupaten,19,1971,13,2025,1.705,Basis,0.47,0.27
kabupaten,19,1971,14,2025,1.1606,Basis,6.58,5.67
kabupaten,19,1971,15,2025,1.885,Basis,5.63,2.99
kabupaten,19,1971,16,2025,1.589,Basis,2.41,1.52
kabupaten,19,1971,17,2025,2.586,Basis,2.35,0.91
kabupaten,19,1906,1,2021,1.2836,Basis,24.96,19.45
kabupaten,19,1906,2,2021,1.4963,Basis,17.43,11.65
kabupaten,19,1906,3,2021,0.9497,"Non Basis",20.37,21.44
kabupaten,19,1906,4,2021,0.643,"Non Basis",0.07,0.11
kabupaten,19,1906,5,2021,0.9879,"Non Basis",0.02,0.02
kabupaten,19,1906,6,2021,0.8218,"Non Basis",7.27,8.85
kabupaten,19,1906,7,2021,0.7153,"Non Basis",9.9,13.84
kabupaten,19,1906,8,2021,0.5683,"Non Basis",1.93,3.39
kabupaten,19,1906,9,2021,0.9272,"Non Basis",2.37,2.56
kabupaten,19,1906,10,2021,0.5681,"Non Basis",1.61,2.84
kabupaten,19,1906,11,2021,0.2594,"Non Basis",0.46,1.76
kabupaten,19,1906,12,2021,0.8359,"Non Basis",2.91,3.48
kabupaten,19,1906,13,2021,1.165,Basis,0.26,0.23
kabupaten,19,1906,14,2021,1.0516,Basis,5.96,5.67
kabupaten,19,1906,15,2021,0.9584,"Non Basis",2.43,2.53
kabupaten,19,1906,16,2021,1.0527,Basis,1.53,1.45
kabupaten,19,1906,17,2021,0.7091,"Non Basis",0.52,0.73
kabupaten,19,1906,1,2022,1.2975,Basis,24.41,18.81
kabupaten,19,1906,2,2022,1.4954,Basis,16.77,11.22
kabupaten,19,1906,3,2022,0.9627,"Non Basis",20.79,21.6
kabupaten,19,1906,4,2022,0.6529,"Non Basis",0.07,0.1
kabupaten,19,1906,5,2022,1.0012,Basis,0.02,0.02
kabupaten,19,1906,6,2022,0.8368,"Non Basis",7.01,8.38
kabupaten,19,1906,7,2022,0.7285,"Non Basis",10.7,14.69
kabupaten,19,1906,8,2022,0.5207,"Non Basis",2.05,3.93
kabupaten,19,1906,9,2022,0.9553,"Non Basis",2.58,2.7
kabupaten,19,1906,10,2022,0.5593,"Non Basis",1.67,2.99
kabupaten,19,1906,11,2022,0.2634,"Non Basis",0.47,1.78
kabupaten,19,1906,12,2022,0.847,"Non Basis",2.97,3.51
kabupaten,19,1906,13,2022,1.1516,Basis,0.28,0.24
kabupaten,19,1906,14,2022,1.0758,Basis,5.76,5.35
kabupaten,19,1906,15,2022,0.9593,"Non Basis",2.4,2.5
kabupaten,19,1906,16,2022,1.0625,Basis,1.51,1.42
kabupaten,19,1906,17,2022,0.7125,"Non Basis",0.54,0.76
kabupaten,19,1906,1,2023,1.3091,Basis,24.48,18.7
kabupaten,19,1906,2,2023,1.4805,Basis,15.72,10.62
kabupaten,19,1906,3,2023,0.9765,"Non Basis",20.59,21.09
kabupaten,19,1906,4,2023,0.6583,"Non Basis",0.07,0.1
kabupaten,19,1906,5,2023,0.9954,"Non Basis",0.02,0.02
kabupaten,19,1906,6,2023,0.8416,"Non Basis",7.36,8.75
kabupaten,19,1906,7,2023,0.7446,"Non Basis",10.72,14.4
kabupaten,19,1906,8,2023,0.4997,"Non Basis",2.06,4.13
kabupaten,19,1906,9,2023,0.9686,"Non Basis",2.76,2.85
kabupaten,19,1906,10,2023,0.5591,"Non Basis",1.82,3.26
kabupaten,19,1906,11,2023,0.2639,"Non Basis",0.51,1.94
kabupaten,19,1906,12,2023,0.8566,"Non Basis",3,3.5
kabupaten,19,1906,13,2023,1.1386,Basis,0.29,0.25
kabupaten,19,1906,14,2023,1.0944,Basis,5.98,5.47
kabupaten,19,1906,15,2023,0.94,"Non Basis",2.49,2.65
kabupaten,19,1906,16,2023,1.0636,Basis,1.58,1.48
kabupaten,19,1906,17,2023,0.6826,"Non Basis",0.55,0.81
kabupaten,19,1906,1,2024,1.3617,Basis,26.06,19.14
kabupaten,19,1906,2,2024,1.5309,Basis,15.48,10.11
kabupaten,19,1906,3,2024,0.8546,"Non Basis",17.18,20.1
kabupaten,19,1906,4,2024,0.6735,"Non Basis",0.07,0.1
kabupaten,19,1906,5,2024,1.0105,Basis,0.02,0.02
kabupaten,19,1906,6,2024,0.8852,"Non Basis",7.64,8.63
kabupaten,19,1906,7,2024,0.7543,"Non Basis",10.74,14.24
kabupaten,19,1906,8,2024,0.5182,"Non Basis",2.17,4.19
kabupaten,19,1906,9,2024,0.998,"Non Basis",2.92,2.93
kabupaten,19,1906,10,2024,0.5645,"Non Basis",2,3.55
kabupaten,19,1906,11,2024,0.27,"Non Basis",0.52,1.94
kabupaten,19,1906,12,2024,0.8723,"Non Basis",3.14,3.6
kabupaten,19,1906,13,2024,1.159,Basis,0.31,0.27
kabupaten,19,1906,14,2024,1.1433,Basis,6.75,5.91
kabupaten,19,1906,15,2024,0.9534,"Non Basis",2.78,2.91
kabupaten,19,1906,16,2024,1.0814,Basis,1.62,1.5
kabupaten,19,1906,17,2024,0.6868,"Non Basis",0.59,0.87
kabupaten,19,1906,1,2025,1.3573,Basis,25.74,18.97
kabupaten,19,1906,2,2025,1.5544,Basis,16.11,10.36
kabupaten,19,1906,3,2025,0.8489,"Non Basis",17.1,20.15
kabupaten,19,1906,4,2025,0.6616,"Non Basis",0.07,0.1
kabupaten,19,1906,5,2025,1.0112,Basis,0.02,0.02
kabupaten,19,1906,6,2025,0.8849,"Non Basis",7.25,8.19
kabupaten,19,1906,7,2025,0.7517,"Non Basis",10.8,14.36
kabupaten,19,1906,8,2025,0.5215,"Non Basis",2.22,4.25
kabupaten,19,1906,9,2025,0.987,"Non Basis",3.03,3.07
kabupaten,19,1906,10,2025,0.5639,"Non Basis",2.1,3.72
kabupaten,19,1906,11,2025,0.2665,"Non Basis",0.5,1.88
kabupaten,19,1906,12,2025,0.8744,"Non Basis",3.13,3.58
kabupaten,19,1906,13,2025,1.1538,Basis,0.32,0.27
kabupaten,19,1906,14,2025,1.1487,Basis,6.51,5.67
kabupaten,19,1906,15,2025,0.9519,"Non Basis",2.84,2.99
kabupaten,19,1906,16,2025,1.088,Basis,1.65,1.52
kabupaten,19,1906,17,2025,0.6846,"Non Basis",0.62,0.91
kabupaten,19,1904,1,2021,0.8406,"Non Basis",16.35,19.45
kabupaten,19,1904,2,2021,1.4852,Basis,17.3,11.65
kabupaten,19,1904,3,2021,0.2691,"Non Basis",5.77,21.44
kabupaten,19,1904,4,2021,0.6364,"Non Basis",0.07,0.11
kabupaten,19,1904,5,2021,0.3899,"Non Basis",0.01,0.02
kabupaten,19,1904,6,2021,1.2636,Basis,11.18,8.85
kabupaten,19,1904,7,2021,1.2536,Basis,17.35,13.84
kabupaten,19,1904,8,2021,2.3774,Basis,8.07,3.39
kabupaten,19,1904,9,2021,1.2798,Basis,3.27,2.56
kabupaten,19,1904,10,2021,1.1802,Basis,3.35,2.84
kabupaten,19,1904,11,2021,0.3872,"Non Basis",0.68,1.76
kabupaten,19,1904,12,2021,0.9088,"Non Basis",3.17,3.48
kabupaten,19,1904,13,2021,1.0869,Basis,0.25,0.23
kabupaten,19,1904,14,2021,1.4145,Basis,8.01,5.67
kabupaten,19,1904,15,2021,1.1837,Basis,3,2.53
kabupaten,19,1904,16,2021,1.1909,Basis,1.73,1.45
kabupaten,19,1904,17,2021,0.6072,"Non Basis",0.45,0.73
kabupaten,19,1904,1,2022,0.8277,"Non Basis",15.57,18.81
kabupaten,19,1904,2,2022,1.4536,Basis,16.31,11.22
kabupaten,19,1904,3,2022,0.2897,"Non Basis",6.26,21.6
kabupaten,19,1904,4,2022,0.6452,"Non Basis",0.07,0.1
kabupaten,19,1904,5,2022,0.3774,"Non Basis",0.01,0.02
kabupaten,19,1904,6,2022,1.2336,Basis,10.34,8.38
kabupaten,19,1904,7,2022,1.2081,Basis,17.74,14.69
kabupaten,19,1904,8,2022,2.6046,Basis,10.25,3.93
kabupaten,19,1904,9,2022,1.2466,Basis,3.37,2.7
kabupaten,19,1904,10,2022,1.1492,Basis,3.43,2.99
kabupaten,19,1904,11,2022,0.3843,"Non Basis",0.68,1.78
kabupaten,19,1904,12,2022,0.8938,"Non Basis",3.13,3.51
kabupaten,19,1904,13,2022,1.0649,Basis,0.26,0.24
kabupaten,19,1904,14,2022,1.4124,Basis,7.56,5.35
kabupaten,19,1904,15,2022,1.1655,Basis,2.91,2.5
kabupaten,19,1904,16,2022,1.1707,Basis,1.66,1.42
kabupaten,19,1904,17,2022,0.591,"Non Basis",0.45,0.76
kabupaten,19,1904,1,2023,0.8187,"Non Basis",15.31,18.7
kabupaten,19,1904,2,2023,1.4763,Basis,15.67,10.62
kabupaten,19,1904,3,2023,0.2952,"Non Basis",6.22,21.09
kabupaten,19,1904,4,2023,0.645,"Non Basis",0.06,0.1
kabupaten,19,1904,5,2023,0.3736,"Non Basis",0.01,0.02
kabupaten,19,1904,6,2023,1.2114,Basis,10.6,8.75
kabupaten,19,1904,7,2023,1.1912,Basis,17.16,14.4
kabupaten,19,1904,8,2023,2.6631,Basis,10.99,4.13
kabupaten,19,1904,9,2023,1.2032,Basis,3.42,2.85
kabupaten,19,1904,10,2023,1.1248,Basis,3.66,3.26
kabupaten,19,1904,11,2023,0.3589,"Non Basis",0.7,1.94
kabupaten,19,1904,12,2023,0.8829,"Non Basis",3.09,3.5
kabupaten,19,1904,13,2023,1.051,Basis,0.26,0.25
kabupaten,19,1904,14,2023,1.3972,Basis,7.64,5.47
kabupaten,19,1904,15,2023,1.1499,Basis,3.05,2.65
kabupaten,19,1904,16,2023,1.144,Basis,1.7,1.48
kabupaten,19,1904,17,2023,0.5666,"Non Basis",0.46,0.81
kabupaten,19,1904,1,2024,0.8214,"Non Basis",15.72,19.14
kabupaten,19,1904,2,2024,1.4442,Basis,14.61,10.11
kabupaten,19,1904,3,2024,0.2868,"Non Basis",5.77,20.1
kabupaten,19,1904,4,2024,0.644,"Non Basis",0.07,0.1
kabupaten,19,1904,5,2024,0.3803,"Non Basis",0.01,0.02
kabupaten,19,1904,6,2024,1.1604,Basis,10.02,8.63
kabupaten,19,1904,7,2024,1.2091,Basis,17.22,14.24
kabupaten,19,1904,8,2024,2.6498,Basis,11.11,4.19
kabupaten,19,1904,9,2024,1.203,Basis,3.52,2.93
kabupaten,19,1904,10,2024,1.119,Basis,3.97,3.55
kabupaten,19,1904,11,2024,0.3603,"Non Basis",0.7,1.94
kabupaten,19,1904,12,2024,0.8798,"Non Basis",3.16,3.6
kabupaten,19,1904,13,2024,1.0743,Basis,0.29,0.27
kabupaten,19,1904,14,2024,1.4094,Basis,8.32,5.91
kabupaten,19,1904,15,2024,1.142,Basis,3.33,2.91
kabupaten,19,1904,16,2024,1.1384,Basis,1.7,1.5
kabupaten,19,1904,17,2024,0.5743,"Non Basis",0.5,0.87
kabupaten,19,1904,1,2025,0.7977,"Non Basis",15.13,18.97
kabupaten,19,1904,2,2025,1.3908,Basis,14.41,10.36
kabupaten,19,1904,3,2025,0.4152,"Non Basis",8.37,20.15
kabupaten,19,1904,4,2025,0.6325,"Non Basis",0.07,0.1
kabupaten,19,1904,5,2025,0.3726,"Non Basis",0.01,0.02
kabupaten,19,1904,6,2025,1.1333,Basis,9.28,8.19
kabupaten,19,1904,7,2025,1.181,Basis,16.96,14.36
kabupaten,19,1904,8,2025,2.5312,Basis,10.76,4.25
kabupaten,19,1904,9,2025,1.1656,Basis,3.58,3.07
kabupaten,19,1904,10,2025,1.0977,Basis,4.08,3.72
kabupaten,19,1904,11,2025,0.3446,"Non Basis",0.65,1.88
kabupaten,19,1904,12,2025,0.8546,"Non Basis",3.06,3.58
kabupaten,19,1904,13,2025,1.0522,Basis,0.29,0.27
kabupaten,19,1904,14,2025,1.3854,Basis,7.85,5.67
kabupaten,19,1904,15,2025,1.1149,Basis,3.33,2.99
kabupaten,19,1904,16,2025,1.1075,Basis,1.68,1.52
kabupaten,19,1904,17,2025,0.5589,"Non Basis",0.51,0.91
kabupaten,19,1902,1,2021,1.4221,Basis,27.66,19.45
kabupaten,19,1902,2,2021,0.6508,"Non Basis",7.58,11.65
kabupaten,19,1902,3,2021,0.5352,"Non Basis",11.48,21.44
kabupaten,19,1902,4,2021,1.4265,Basis,0.16,0.11
kabupaten,19,1902,5,2021,1.7474,Basis,0.03,0.02
kabupaten,19,1902,6,2021,1.4143,Basis,12.51,8.85
kabupaten,19,1902,7,2021,0.7548,"Non Basis",10.45,13.84
kabupaten,19,1902,8,2021,1.5075,Basis,5.12,3.39
kabupaten,19,1902,9,2021,1.3365,Basis,3.42,2.56
kabupaten,19,1902,10,2021,1.6207,Basis,4.6,2.84
kabupaten,19,1902,11,2021,1.315,Basis,2.31,1.76
kabupaten,19,1902,12,2021,0.9496,"Non Basis",3.31,3.48
kabupaten,19,1902,13,2021,1.2144,Basis,0.28,0.23
kabupaten,19,1902,14,2021,1.1064,Basis,6.27,5.67
kabupaten,19,1902,15,2021,0.7529,"Non Basis",1.91,2.53
kabupaten,19,1902,16,2021,1.5265,Basis,2.22,1.45
kabupaten,19,1902,17,2021,0.9773,"Non Basis",0.72,0.73
kabupaten,19,1902,1,2022,1.398,Basis,26.3,18.81
kabupaten,19,1902,2,2022,0.6335,"Non Basis",7.11,11.22
kabupaten,19,1902,3,2022,0.5437,"Non Basis",11.74,21.6
kabupaten,19,1902,4,2022,1.3988,Basis,0.14,0.1
kabupaten,19,1902,5,2022,1.7435,Basis,0.03,0.02
kabupaten,19,1902,6,2022,1.3993,Basis,11.73,8.38
kabupaten,19,1902,7,2022,0.7688,"Non Basis",11.29,14.69
kabupaten,19,1902,8,2022,1.6772,Basis,6.6,3.93
kabupaten,19,1902,9,2022,1.3649,Basis,3.69,2.7
kabupaten,19,1902,10,2022,1.6097,Basis,4.81,2.99
kabupaten,19,1902,11,2022,1.3042,Basis,2.32,1.78
kabupaten,19,1902,12,2022,0.9411,"Non Basis",3.3,3.51
kabupaten,19,1902,13,2022,1.3215,Basis,0.32,0.24
kabupaten,19,1902,14,2022,1.0918,Basis,5.84,5.35
kabupaten,19,1902,15,2022,0.7427,"Non Basis",1.86,2.5
kabupaten,19,1902,16,2022,1.5171,Basis,2.16,1.42
kabupaten,19,1902,17,2022,1.0038,Basis,0.76,0.76
kabupaten,19,1902,1,2023,1.3672,Basis,25.56,18.7
kabupaten,19,1902,2,2023,0.6327,"Non Basis",6.72,10.62
kabupaten,19,1902,3,2023,0.5525,"Non Basis",11.65,21.09
kabupaten,19,1902,4,2023,1.3832,Basis,0.14,0.1
kabupaten,19,1902,5,2023,1.7238,Basis,0.03,0.02
kabupaten,19,1902,6,2023,1.3845,Basis,12.11,8.75
kabupaten,19,1902,7,2023,0.7547,"Non Basis",10.87,14.4
kabupaten,19,1902,8,2023,1.6714,Basis,6.9,4.13
kabupaten,19,1902,9,2023,1.3511,Basis,3.84,2.85
kabupaten,19,1902,10,2023,1.5911,Basis,5.18,3.26
kabupaten,19,1902,11,2023,1.3028,Basis,2.53,1.94
kabupaten,19,1902,12,2023,0.9299,"Non Basis",3.25,3.5
kabupaten,19,1902,13,2023,1.3061,Basis,0.33,0.25
kabupaten,19,1902,14,2023,1.08,Basis,5.91,5.47
kabupaten,19,1902,15,2023,0.7351,"Non Basis",1.95,2.65
kabupaten,19,1902,16,2023,1.5027,Basis,2.23,1.48
kabupaten,19,1902,17,2023,0.9945,"Non Basis",0.8,0.81
kabupaten,19,1902,1,2024,1.3613,Basis,26.05,19.14
kabupaten,19,1902,2,2024,0.6411,"Non Basis",6.48,10.11
kabupaten,19,1902,3,2024,0.5553,"Non Basis",11.16,20.1
kabupaten,19,1902,4,2024,1.3707,Basis,0.14,0.1
kabupaten,19,1902,5,2024,1.7072,Basis,0.03,0.02
kabupaten,19,1902,6,2024,1.3486,Basis,11.64,8.63
kabupaten,19,1902,7,2024,0.7442,"Non Basis",10.6,14.24
kabupaten,19,1902,8,2024,1.6025,Basis,6.72,4.19
kabupaten,19,1902,9,2024,1.3456,Basis,3.94,2.93
kabupaten,19,1902,10,2024,1.5773,Basis,5.6,3.55
kabupaten,19,1902,11,2024,1.2829,Basis,2.49,1.94
kabupaten,19,1902,12,2024,0.9287,"Non Basis",3.34,3.6
kabupaten,19,1902,13,2024,1.3224,Basis,0.35,0.27
kabupaten,19,1902,14,2024,1.0597,Basis,6.26,5.91
kabupaten,19,1902,15,2024,0.7282,"Non Basis",2.12,2.91
kabupaten,19,1902,16,2024,1.4852,Basis,2.22,1.5
kabupaten,19,1902,17,2024,0.9848,"Non Basis",0.85,0.87
kabupaten,19,1902,1,2025,1.3686,Basis,25.96,18.97
kabupaten,19,1902,2,2025,0.6752,"Non Basis",7,10.36
kabupaten,19,1902,3,2025,0.5431,"Non Basis",10.94,20.15
kabupaten,19,1902,4,2025,1.3443,Basis,0.14,0.1
kabupaten,19,1902,5,2025,1.7178,Basis,0.03,0.02
kabupaten,19,1902,6,2025,1.3552,Basis,11.1,8.19
kabupaten,19,1902,7,2025,0.7483,"Non Basis",10.75,14.36
kabupaten,19,1902,8,2025,1.5657,Basis,6.65,4.25
kabupaten,19,1902,9,2025,1.3323,Basis,4.09,3.07
kabupaten,19,1902,10,2025,1.5846,Basis,5.89,3.72
kabupaten,19,1902,11,2025,1.2978,Basis,2.44,1.88
kabupaten,19,1902,12,2025,0.9289,"Non Basis",3.33,3.58
kabupaten,19,1902,13,2025,1.3206,Basis,0.36,0.27
kabupaten,19,1902,14,2025,1.0603,Basis,6.01,5.67
kabupaten,19,1902,15,2025,0.7255,"Non Basis",2.17,2.99
kabupaten,19,1902,16,2025,1.4859,Basis,2.25,1.52
kabupaten,19,1902,17,2025,0.9906,"Non Basis",0.9,0.91
kabupaten,19,1903,1,2021,2.0533,Basis,39.93,19.45
kabupaten,19,1903,2,2021,1.8058,Basis,21.04,11.65
kabupaten,19,1903,3,2021,0.2185,"Non Basis",4.69,21.44
kabupaten,19,1903,4,2021,0.6273,"Non Basis",0.07,0.11
kabupaten,19,1903,5,2021,0.8908,"Non Basis",0.02,0.02
kabupaten,19,1903,6,2021,0.8896,"Non Basis",7.87,8.85
kabupaten,19,1903,7,2021,0.716,"Non Basis",9.91,13.84
kabupaten,19,1903,8,2021,0.2219,"Non Basis",0.75,3.39
kabupaten,19,1903,9,2021,0.8265,"Non Basis",2.11,2.56
kabupaten,19,1903,10,2021,0.2926,"Non Basis",0.83,2.84
kabupaten,19,1903,11,2021,0.2885,"Non Basis",0.51,1.76
kabupaten,19,1903,12,2021,0.9284,"Non Basis",3.23,3.48
kabupaten,19,1903,13,2021,0.5159,"Non Basis",0.12,0.23
kabupaten,19,1903,14,2021,0.9559,"Non Basis",5.42,5.67
kabupaten,19,1903,15,2021,0.9574,"Non Basis",2.43,2.53
kabupaten,19,1903,16,2021,0.5022,"Non Basis",0.73,1.45
kabupaten,19,1903,17,2021,0.4816,"Non Basis",0.35,0.73
kabupaten,19,1903,1,2022,2.1163,Basis,39.82,18.81
kabupaten,19,1903,2,2022,1.8092,Basis,20.29,11.22
kabupaten,19,1903,3,2022,0.2264,"Non Basis",4.89,21.6
kabupaten,19,1903,4,2022,0.6547,"Non Basis",0.07,0.1
kabupaten,19,1903,5,2022,0.9011,"Non Basis",0.02,0.02
kabupaten,19,1903,6,2022,0.9024,"Non Basis",7.56,8.38
kabupaten,19,1903,7,2022,0.7252,"Non Basis",10.65,14.69
kabupaten,19,1903,8,2022,0.2051,"Non Basis",0.81,3.93
kabupaten,19,1903,9,2022,0.8397,"Non Basis",2.27,2.7
kabupaten,19,1903,10,2022,0.2967,"Non Basis",0.89,2.99
kabupaten,19,1903,11,2022,0.2956,"Non Basis",0.53,1.78
kabupaten,19,1903,12,2022,0.9402,"Non Basis",3.3,3.51
kabupaten,19,1903,13,2022,0.517,"Non Basis",0.12,0.24
kabupaten,19,1903,14,2022,0.9847,"Non Basis",5.27,5.35
kabupaten,19,1903,15,2022,0.9709,"Non Basis",2.43,2.5
kabupaten,19,1903,16,2022,0.5083,"Non Basis",0.72,1.42
kabupaten,19,1903,17,2022,0.4872,"Non Basis",0.37,0.76
kabupaten,19,1903,1,2023,2.1364,Basis,39.95,18.7
kabupaten,19,1903,2,2023,1.8561,Basis,19.71,10.62
kabupaten,19,1903,3,2023,0.2341,"Non Basis",4.94,21.09
kabupaten,19,1903,4,2023,0.6647,"Non Basis",0.07,0.1
kabupaten,19,1903,5,2023,0.9048,"Non Basis",0.02,0.02
kabupaten,19,1903,6,2023,0.8836,"Non Basis",7.73,8.75
kabupaten,19,1903,7,2023,0.7244,"Non Basis",10.43,14.4
kabupaten,19,1903,8,2023,0.2052,"Non Basis",0.85,4.13
kabupaten,19,1903,9,2023,0.8403,"Non Basis",2.39,2.85
kabupaten,19,1903,10,2023,0.2863,"Non Basis",0.93,3.26
kabupaten,19,1903,11,2023,0.2955,"Non Basis",0.57,1.94
kabupaten,19,1903,12,2023,0.9426,"Non Basis",3.3,3.5
kabupaten,19,1903,13,2023,0.4925,"Non Basis",0.12,0.25
kabupaten,19,1903,14,2023,0.9681,"Non Basis",5.29,5.47
kabupaten,19,1903,15,2023,0.9654,"Non Basis",2.56,2.65
kabupaten,19,1903,16,2023,0.5103,"Non Basis",0.76,1.48
kabupaten,19,1903,17,2023,0.4783,"Non Basis",0.39,0.81
kabupaten,19,1903,1,2024,2.1237,Basis,40.64,19.14
kabupaten,19,1903,2,2024,1.8639,Basis,18.85,10.11
kabupaten,19,1903,3,2024,0.2171,"Non Basis",4.36,20.1
kabupaten,19,1903,4,2024,0.659,"Non Basis",0.07,0.1
kabupaten,19,1903,5,2024,0.9027,"Non Basis",0.02,0.02
kabupaten,19,1903,6,2024,0.8851,"Non Basis",7.64,8.63
kabupaten,19,1903,7,2024,0.7274,"Non Basis",10.36,14.24
kabupaten,19,1903,8,2024,0.2094,"Non Basis",0.88,4.19
kabupaten,19,1903,9,2024,0.8377,"Non Basis",2.45,2.93
kabupaten,19,1903,10,2024,0.2792,"Non Basis",0.99,3.55
kabupaten,19,1903,11,2024,0.2947,"Non Basis",0.57,1.94
kabupaten,19,1903,12,2024,0.941,"Non Basis",3.38,3.6
kabupaten,19,1903,13,2024,0.4868,"Non Basis",0.13,0.27
kabupaten,19,1903,14,2024,0.9707,"Non Basis",5.73,5.91
kabupaten,19,1903,15,2024,0.9449,"Non Basis",2.75,2.91
kabupaten,19,1903,16,2024,0.5063,"Non Basis",0.76,1.5
kabupaten,19,1903,17,2024,0.4771,"Non Basis",0.41,0.87
kabupaten,19,1903,1,2025,2.158,Basis,40.93,18.97
kabupaten,19,1903,2,2025,1.7873,Basis,18.52,10.36
kabupaten,19,1903,3,2025,0.2163,"Non Basis",4.36,20.15
kabupaten,19,1903,4,2025,0.6573,"Non Basis",0.07,0.1
kabupaten,19,1903,5,2025,0.9001,"Non Basis",0.02,0.02
kabupaten,19,1903,6,2025,0.8899,"Non Basis",7.29,8.19
kabupaten,19,1903,7,2025,0.7382,"Non Basis",10.6,14.36
kabupaten,19,1903,8,2025,0.2257,"Non Basis",0.96,4.25
kabupaten,19,1903,9,2025,0.841,"Non Basis",2.58,3.07
kabupaten,19,1903,10,2025,0.2799,"Non Basis",1.04,3.72
kabupaten,19,1903,11,2025,0.2914,"Non Basis",0.55,1.88
kabupaten,19,1903,12,2025,0.9432,"Non Basis",3.38,3.58
kabupaten,19,1903,13,2025,0.4936,"Non Basis",0.14,0.27
kabupaten,19,1903,14,2025,0.9741,"Non Basis",5.52,5.67
kabupaten,19,1903,15,2025,0.9428,"Non Basis",2.82,2.99
kabupaten,19,1903,16,2025,0.5152,"Non Basis",0.78,1.52
kabupaten,19,1903,17,2025,0.5008,"Non Basis",0.45,0.91
kabupaten,19,1905,1,2021,0.6687,"Non Basis",13,19.45
kabupaten,19,1905,2,2021,0.9607,"Non Basis",11.19,11.65
kabupaten,19,1905,3,2021,2.1433,Basis,45.96,21.44
kabupaten,19,1905,4,2021,0.5224,"Non Basis",0.06,0.11
kabupaten,19,1905,5,2021,0.3888,"Non Basis",0.01,0.02
kabupaten,19,1905,6,2021,0.672,"Non Basis",5.94,8.85
kabupaten,19,1905,7,2021,0.8677,"Non Basis",12.01,13.84
kabupaten,19,1905,8,2021,0.2451,"Non Basis",0.83,3.39
kabupaten,19,1905,9,2021,0.4419,"Non Basis",1.13,2.56
kabupaten,19,1905,10,2021,0.1733,"Non Basis",0.49,2.84
kabupaten,19,1905,11,2021,0.2289,"Non Basis",0.4,1.76
kabupaten,19,1905,12,2021,0.6053,"Non Basis",2.11,3.48
kabupaten,19,1905,13,2021,0.5457,"Non Basis",0.12,0.23
kabupaten,19,1905,14,2021,0.7162,"Non Basis",4.06,5.67
kabupaten,19,1905,15,2021,0.6255,"Non Basis",1.58,2.53
kabupaten,19,1905,16,2021,0.5607,"Non Basis",0.81,1.45
