ID,Kode Kategori,Kode Kelompok,Uraian Kelompok,Kode Subkelompok,Uraian Subkelompok,HS Code,Uraian Barang
4674,51,51.03,Sisa dari wol atau dari bulu hewan,,,5104.00.00,Garnetted stock dari wol atau dad Garnetted stock of wool or of fine or
4675,51,51.03,Sisa dari wol atau dari bulu hewan,,,5105.10.00,Wol digaruk
4676,51,51.03,Sisa dari wol atau dari bulu hewan,,Wol top dan wol disisir lainnya,5105.21.00,Wol disisir dalam bentuk fragmen
4677,51,51.03,Sisa dari wol atau dari bulu hewan,,Wol top dan wol disisir lainnya,5105.29.00,Lain-lain
4679,51,51.03,Sisa dari wol atau dari bulu hewan,,"Bulu hewan halus, digaruk atau disisir",5105.39.00,Lain-lain
4680,51,51.03,Sisa dari wol atau dari bulu hewan,,"Bulu hewan halus, digaruk atau disisir",5105.40.00,"Bulu hewan kasar, digaruk atau disisir"
4681,51,51.03,Sisa dari wol atau dari bulu hewan,,"Bulu hewan halus, digaruk atau disisir",5106.10.00,Mengandung wol 85 % atau lebih
4682,51,51.03,Sisa dari wol atau dari bulu hewan,,"Bulu hewan halus, digaruk atau disisir",5106.20.00,Mengandung wol kurang dari 85 %
4683,51,51.07,"Benang dari wol disisir, tidak",,,5107.10.00,Mengandung wol 85 % atau lebih
4684,51,51.07,"Benang dari wol disisir, tidak",,,5107.20.00,Mengandung wol kurang dnri 85 %
4685,51,51.08,Benang dari bulu hewan halus,,,5108.10.00,Digaruk
4686,51,51.08,Benang dari bulu hewan halus,,,5108.20.00,Disisir
4687,51,51.08,Benang dari bulu hewan halus,,,5109.10.00,Mengandung wol atau bulu hewan
4688,51,51.08,Benang dari bulu hewan halus,,,5109.90.00,Lain-lain
4689,51,51.08,Benang dari bulu hewan halus,,,5110.00.00,Benang dari bulu hewan kasar atau Yarn of coarse animal hair or of
4690,51,51.11,Kain tenunan dari wol atau bulu,,,5111.11.00,Dengan berat tidak melebihi 300
4691,51,51.11,Kain tenunan dari wol atau bulu,,,5111.19.00,Lain-lain
4692,51,51.11,Kain tenunan dari wol atau bulu,,,5111.20.00,"Lain-lain, dicampur terutama atau"
4693,51,51.11,Kain tenunan dari wol atau bulu,,,5111.30.00,"Lain-lain, dicampur terutama atau"
4694,51,51.11,Kain tenunan dari wol atau bulu,,,5111.90.00,Lain-lain
4695,51,51.12,Kain tenunan dari wol atau bulu,,-Of a weight not exceeding 200 g/m 2,5112.11.10,Dicetak dengan proses batik
4696,51,51.12,Kain tenunan dari wol atau bulu,,-Of a weight not exceeding 200 g/m 2,5112.11.90,Lain-lain
4697,51,51.12,Kain tenunan dari wol atau bulu,5112.19,Lain-lain,5112.19.10,Dicetak dengan proses batik
4698,51,51.12,Kain tenunan dari wol atau bulu,5112.19,Lain-lain,5112.19.90,Lain-lnin
4699,51,51.12,Kain tenunan dari wol atau bulu,5112.19,Lain-lain,5112.20.00,"Lain-lain, dicampur terutama at.au"
4700,51,51.12,Kain tenunan dari wol atau bulu,5112.19,Lain-lain,5112.30.00,"Lain-lain, dicampur terutruna atau"
4701,51,51.12,Kain tenunan dari wol atau bulu,5112.19,Lain-lain,5112.90.00,Lain-lain
4702,51,51.12,Kain tenunan dari wol atau bulu,5112.19,Lain-lain,5113.00.00,Kain tenunan dari bulu hewan kasar Woven fabrics of coarse animal hair or
4703,51,51.12,Kain tenunan dari wol atau bulu,5112.19,Lain-lain,5201.00.00,"Kapas, tidak digaruk atau disisir. Cotton, not carded or combed."
4704,52,52.02,Sisa kapas (termasuk sisa benang dan,,,5202.10.00,Sisa benang (tennasuk sisa benang
4705,52,52.02,Sisa kapas (termasuk sisa benang dan,,Lain-lain,5202.91.00,Garnetted stock
4706,52,52.02,Sisa kapas (termasuk sisa benang dan,,Lain-lain,5202.99.00,Lain-lain
4707,52,52.02,Sisa kapas (termasuk sisa benang dan,,Lain-lain,5203.00.00,"Kapas, digaruk atau disisir. Cotton, carded or combed."
4708,52,52.04,"Benang jahit dari kapas, disiapkan",5204.11,Mengandung kapas 85 % atau lebih,5204.11.10,Tidak dikelantang
4709,52,52.04,"Benang jahit dari kapas, disiapkan",5204.11,Mengandung kapas 85 % atau lebih,5204.11.90,Lain-lain
4710,52,52.04,"Benang jahit dari kapas, disiapkan",5204.11,Mengandung kapas 85 % atau lebih,5204.19.00,Lain-lain
4711,52,52.04,"Benang jahit dari kapas, disiapkan",5204.11,Mengandung kapas 85 % atau lebih,5204.20.00,Disiapkan untuk penjualan eceran
4713,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat tidak disisir",5205.12.00,"Ukuran kurang dari 714,29 desiteks"
4714,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat tidak disisir",5205.13.00,"Ukuran kurang dari 232,56 desiteks"
4715,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat tidak disisir",5205.14.00,"Ukuran kurang dari 192,31 desiteks"
4716,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat tidak disisir",5205.15.00,Ukuran kurang dari 125 desiteks
4717,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.21.00,"Ukuran 714,29 desiteks atau lebih"
4718,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.22.00,"Ukuran kurang dari 714,29 desiteks"
4719,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.23.00,"Ukuran kurang dari 232,56 dcsiteks"
4720,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.24.00,"Ukuran kurang dari 192,31 desiteks"
4721,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.26.00,Ukuran kurang dari 125 desiteks
4722,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.27.00,"Ukuran kurang dari 106,38 desiteks"
4723,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.28.00,"Ukuran kurang dari 83,33 desiteks"
4724,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.31.00,"Ukuran tiap benang tunggal 714,29"
4725,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.32.00,Ukuran tiap benang tunggal kurang
4726,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.33.00,Ukuran tiap benang tunggal kurang
4727,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.34.00,Ukumn tiap benang tunggal kurang
4728,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.35.00,Ukuran tiap benang tunggal kurang
4729,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.41.00,"Ukuran tiap benung tunggal 714,29"
4730,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.42.00,Ukuran tiap benang tunggal kurang
4731,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.43.00,Ukuran tiap benang tunggal kurang
4732,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.44.00,Ukuran tiap benang tunggal kurang
4733,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.46.00,Ukuran tiap benang tunggal kurang
4734,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.47.00,Ukuran tiap benang tunggal kurang
4735,52,52.05,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5205.48.00,Ukuran tiap benang tunggal kurang
4737,52,52.06,Benang kapas (selain benang jahit),,"Bcnang tunggal, dari serat tidal< disisir",5206.12.00,"Ukuran kurang dari 714,29 desiteks"
4738,52,52.06,Benang kapas (selain benang jahit),,"Bcnang tunggal, dari serat tidal< disisir",5206.13.00,"Ukuran kurang dari 232,56 desiteks"
4739,52,52.06,Benang kapas (selain benang jahit),,"Bcnang tunggal, dari serat tidal< disisir",5206.14.00,"Ukuran kurang dnri 192,31 desiteks"
4740,52,52.06,Benang kapas (selain benang jahit),,"Bcnang tunggal, dari serat tidal< disisir",5206.15.00,Ukuran kurang dari 125 desiteks
4741,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.21.00,"Ukuran 714,29 desiteks atnu lebih"
4742,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.22.00,"Ukuran kurang dari 714,29 desiteks"
4743,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.23.00,"Ukuran kurang dari 232,56 desiteks"
4744,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.24.00,"Ukuran kurang dari 192,31 desiteks"
4745,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.25.00,Ukuran kurang dari 125 desiteks
4746,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.31.00,"Ukuran tiap benang tunggal 714,29"
4747,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.32.00,Ukuran tiap benang tunggal kurang
4748,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.33.00,Ukuran tinp benang tunggal kurang
4749,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.34.00,Ukuran tiap benang tunggal kurang
4750,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.35.00,Ukuran tiap benang tunggal kurang
4751,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.41.00,"Ukuran tiap benang tunggal 714,29"
4752,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.42.00,Ukuran tiap benang tunggal kurang
4753,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.43.00,Ukurnn tiap benang tunggal kurang
4754,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.44.00,Ukuran tiap benang tunggal kurang
4755,52,52.06,Benang kapas (selain benang jahit),,"Benang tunggal, dari serat disisir",5206.45.00,Ukuran tiap benang tunggal kurang
4756,52,52.07,Benang kapas (selain benang jahit),,,5207.10.00,Mengandung kapas 85 % atau lebih
4757,52,52.07,Benang kapas (selain benang jahit),,,5207.90.00,Lain-lain
4758,52,52.08,Kain tenunan dari kapas,,,5208.11.00,"Tenunan polos, beratnya tidak lebih"
4759,52,52.08,Kain tenunan dari kapas,,,5208.12.00,"Tenunan polos, beratnya lebih dari"
4760,52,52.08,Kain tenunan dari kapas,,,5208.13.00,"Kcpar 3-benang atau 4-bennng,"
4761,52,52.08,Kain tenunan dari kapas,,,5208.19.00,Kain lainnya
4762,52,52.08,Kain tenunan dari kapas,,Dikelantang,5208.21.00,"Tenunan polos, beratnya tidak lebih"
4763,52,52.08,Kain tenunan dari kapas,,Dikelantang,5208.22.00,"Tenunan polos, beratnya lebih dari"
4765,52,52.08,Kain tenunan dari kapas,,Dikelantang,5208.29.00,Kain Iainnya
4766,52,52.08,Kain tenunan dari kapas,5208.31,"Tenunan polos, beratnya tidak lebih",5208.31.10,Voile
4767,52,52.08,Kain tenunan dari kapas,5208.31,"Tenunan polos, beratnya tidak lebih",5208.31.90,Lain-lain
4768,52,52.08,Kain tenunan dari kapas,5208.31,"Tenunan polos, beratnya tidak lebih",5208.32.00,"Tenunan polos, beratnya lebih dari"
4769,52,52.08,Kain tenunan dari kapas,5208.31,"Tenunan polos, beratnya tidak lebih",5208.33.00,"Kepnr 3-benang atau 4-bcnang,"
4770,52,52.08,Kain tenunan dari kapas,5208.31,"Tenunan polos, beratnya tidak lebih",5208.39.00,Kain lainnya
4771,52,52.08,Kain tenunan dari kapas,5208.41,"Tenunan polos, beratnya tidak lebih",5208.41.10,Tenun ikat
4772,52,52.08,Kain tenunan dari kapas,5208.41,"Tenunan polos, beratnya tidak lebih",5208.41.90,Lain-lain
4773,52,52.08,Kain tenunan dari kapas,5208.42,"Tenunan polos, beratnya lebih dari",5208.42.10,Tenun ikat
4774,52,52.08,Kain tenunan dari kapas,5208.42,"Tenunan polos, beratnya lebih dari",5208.42.90,Lain-lnin
4775,52,52.08,Kain tenunan dari kapas,5208.42,"Tenunan polos, beratnya lebih dari",5208.43.00,"Kepar 3-benang atau 4-benang,"
4776,52,52.08,Kain tenunan dari kapas,5208.42,"Tenunan polos, beratnya lebih dari",5208.49.00,Kain lainnya
4777,52,52.08,Kain tenunan dari kapas,5208.51,"Tenunan polos, beratnya tidak lebih",5208.51.10,Dicetak dengan proses batik
4778,52,52.08,Kain tenunan dari kapas,5208.51,"Tenunan polos, beratnya tidak lebih",5208.51.90,Lain-lain
4779,52,52.08,Kain tenunan dari kapas,5208.52,"Tenunan polos, beratnya lebih dari",5208.52.10,Dicetak dengan prose:s batik
4780,52,52.08,Kain tenunan dari kapas,5208.52,"Tenunan polos, beratnya lebih dari",5208.52.90,Lain-lain
4781,52,52.08,Kain tenunan dari kapas,5208.59,Kain lainnya,5208.59.10,Dicetak dengan proses batik
4782,52,52.08,Kain tenunan dari kapas,5208.59,Kain lainnya,5208.59.20,"Lain-lain, kepar 3-benang atnu 4-"
4783,52,52.08,Kain tenunan dari kapas,5208.59,Kain lainnya,5208.59.90,Lain-lain
4784,52,52.09,Kain tenunan dari kapas,5209.11,Tenunan polos,5209.11.10,Duck dan kanvas
4785,52,52.09,Kain tenunan dari kapas,5209.11,Tenunan polos,5209.11.90,Lain-lain
4786,52,52.09,Kain tenunan dari kapas,5209.11,Tenunan polos,5209.12.00,"Kepar 3-benang atnu 4-benang,"
4787,52,52.09,Kain tenunan dari kapas,5209.11,Tenunan polos,5209.19.00,.
4788,52,52.09,Kain tenunan dari kapas,,Dikelantang,5209.21.00,Tenunan polos
4789,52,52.09,Kain tenunan dari kapas,,Dikelantang,5209.22.00,"Kepnr 3-bennng atau 4-bcnang,"
4790,52,52.09,Kain tenunan dari kapas,,Dikelantang,5209.29.00,Kain lainnya
4791,52,52.09,Kain tenunan dari kapas,,Dicelup,5209.31.00,Tenunan polos
4792,52,52.09,Kain tenunan dari kapas,,Dicelup,5209.32.00,"Kepar 3-benang atau 4-benang,"
4793,52,52.09,Kain tenunan dari kapas,,Dicelup,5209.39.00,Kain lninnya
4794,52,52.09,Kain tenunan dari kapas,,Dari benang aneka warna,5209.41.00,Tenunan polos
4795,52,52.09,Kain tenunan dari kapas,,Dari benang aneka warna,5209.42.00,Denim
4796,52,52.09,Kain tenunan dari kapas,,Dari benang aneka warna,5209.43.00,Kain lainnya dari kepar 3-benang
4797,52,52.09,Kain tenunan dari kapas,,Dari benang aneka warna,5209.49.00,Kain lainnya
4798,52,52.09,Kain tenunan dari kapas,5209.51,Tenunan polos,5209.51.10,Dicetak dengim proses batik
4800,52,52.09,Kain tenunan dari kapas,5209.51,Tenunan polos,5209.52.10,Dicetak dengan proses batik
4801,52,52.09,Kain tenunan dari kapas,5209.51,Tenunan polos,5209.52.90,Lain-lain
4802,52,52.09,Kain tenunan dari kapas,5209.59,Kain lainnya,5209.59.10,Dicetak dengan proses batik
4803,52,52.09,Kain tenunan dari kapas,5209.59,Kain lainnya,5209.59.90,Lain-lain
4804,52,52.10,Kain tenunan dari kapas,,,5210.11.00,Tenunan polos
4805,52,52.10,Kain tenunan dari kapas,,,5210.19.00,Kain lainnya
4806,52,52.10,Kain tenunan dari kapas,,Dikelnntang,5210.21.00,Tenunan polos
4807,52,52.10,Kain tenunan dari kapas,,Dikelnntang,5210.29.00,Kain lninnya
4808,52,52.10,Kain tenunan dari kapas,,Dicclup,5210.31.00,Tenunan polos
4809,52,52.10,Kain tenunan dari kapas,,Dicclup,5210.32.00,"Kepar 3-benang atau 4-benang,"
4810,52,52.10,Kain tenunan dari kapas,,Dicclup,5210.39.00,Kain lainnya
4811,52,52.10,Kain tenunan dari kapas,5210.41,Tenunan polos,5210.41.10,Tenun ikat
4812,52,52.10,Kain tenunan dari kapas,5210.41,Tenunan polos,5210.41.90,Lnin-lain
4813,52,52.10,Kain tenunan dari kapas,5210.41,Tenunan polos,5210.49.00,Kain lainnya
4814,52,52.10,Kain tenunan dari kapas,5210.51,Tenunan polos,5210.51.10,Dicctak dengan proses batik
4815,52,52.10,Kain tenunan dari kapas,5210.51,Tenunan polos,5210.51.90,Lain-lain
4816,52,52.10,Kain tenunan dari kapas,5210.59,Kain lainnya,5210.59.10,Dicetak dengan proses batik
4817,52,52.10,Kain tenunan dari kapas,5210.59,Kain lainnya,5210.59.90,Lnin-lain
4818,52,52.11,Kain tenunan darl kapas,,,5211.11.00,Tcnunan polos
4819,52,52.11,Kain tenunan darl kapas,,,5211.12.00,"Kepnr 3-benang atau 4-benang,"
4820,52,52.11,Kain tenunan darl kapas,,,5211.19.00,Kain lainnya
4821,52,52.11,Kain tenunan darl kapas,,,5211.20.00,Dikelantang
4822,52,52.11,Kain tenunan darl kapas,,Dicclup,5211.31.00,Tenunan polos
4823,52,52.11,Kain tenunan darl kapas,,Dicclup,5211.32.00,"Kepar 3-benang atau 4-benang,"
4824,52,52.11,Kain tenunan darl kapas,,Dicclup,5211.39.00,Kain lainnya
4825,52,52.11,Kain tenunan darl kapas,5211.41,Tenunan polos,5211.41.10,Tenun ikat
4826,52,52.11,Kain tenunan darl kapas,5211.41,Tenunan polos,5211.41.90,Lain-lain
4827,52,52.11,Kain tenunan darl kapas,5211.41,Tenunan polos,5211.42.00,Denim
4828,52,52.11,Kain tenunan darl kapas,5211.41,Tenunan polos,5211.43.00,Kain lainnya dari kepar 3-benang
4829,52,52.11,Kain tenunan darl kapas,5211.41,Tenunan polos,5211.49.00,Kain lainnya
4830,52,52.11,Kain tenunan darl kapas,5211.51,Tcnunan polos,5211.51.10,Dicetak dengan proses batik
4831,52,52.11,Kain tenunan darl kapas,5211.51,Tcnunan polos,5211.51.90,Lain-lain
4832,52,52.11,Kain tenunan darl kapas,5211.52,"Kcpar 3-benang atau 4-benang,",5211.52.10,Dicetak dengan proses batik
4833,52,52.11,Kain tenunan darl kapas,5211.52,"Kcpar 3-benang atau 4-benang,",5211.52.90,Lain-lain
4834,52,52.11,Kain tenunan darl kapas,5211.59,Kain lainnya,5211.59.10,Dicetak dengan proses batik
4835,52,52.11,Kain tenunan darl kapas,5211.59,Kain lainnya,5211.59.90,Lain-lain
4836,52,52.12,Kain tenunan lainnya dari kapas,,Beratnya tidak Iebih dari 200 g/m 2,5212.11.00,Tidak dikelantang
4837,52,52.12,Kain tenunan lainnya dari kapas,,Beratnya tidak Iebih dari 200 g/m 2,5212.12.00,Dikelantang
4838,52,52.12,Kain tenunan lainnya dari kapas,,Beratnya tidak Iebih dari 200 g/m 2,5212.13.00,Dicelup
4839,52,52.12,Kain tenunan lainnya dari kapas,,Beratnya tidak Iebih dari 200 g/m 2,5212.14.00,Dari benang ancka warna
4840,52,52.12,Kain tenunan lainnya dari kapas,5212.15,Dicetak,5212.15.10,Dicetak dengan proses batik
4841,52,52.12,Kain tenunan lainnya dari kapas,5212.15,Dicetak,5212.15.90,Lain-lain
4842,52,52.12,Kain tenunan lainnya dari kapas,,Beratnya lebih dari 200 g/m 2,5212.21.00,Tidak dikelantang
4843,52,52.12,Kain tenunan lainnya dari kapas,,Beratnya lebih dari 200 g/m 2,5212.22.00,Dikelantang
4844,52,52.12,Kain tenunan lainnya dari kapas,,Beratnya lebih dari 200 g/m 2,5212.23.00,Dicelup
4845,52,52.12,Kain tenunan lainnya dari kapas,,Beratnya lebih dari 200 g/m 2,5212.24.00,Dari benang aneka warna
4846,52,52.12,Kain tenunan lainnya dari kapas,5212.25,Dicetak,5212.25.10,Dicetak dengan proses batik
4847,52,52.12,Kain tenunan lainnya dari kapas,5212.25,Dicetak,5212.25.90,Lain-lain
4848,53,53.01,"Lena, mentah atau sudah dikerjakan",,,5301.10.00,"Lena, mentah atau dibusukkan"
4849,53,53.01,"Lena, mentah atau sudah dikerjakan",,,5301.21.00,Pecahan atau dipisahkan bagian
4850,53,53.01,"Lena, mentah atau sudah dikerjakan",,,5301.29.00,Lain-lain
4851,53,53.01,"Lena, mentah atau sudah dikerjakan",,,5301.30.00,Tow Jena atau sisa Jena
4852,53,53.02,True hemp (Cannabis sativa,,,5302.10.00,"True hemp, mentah atau dibusukkan"
4853,53,53.02,True hemp (Cannabis sativa,,,5302.90.00,Lain-lain
4854,53,53.03,Serat jute dan serat tekstll kullt,,,5303.10.00,Serat jute dan serat tekstil kulit po hon
4855,53,53.03,Serat jute dan serat tekstll kullt,,,5303.90.00,Lain-lain
4856,53,53.05,"Serat kelapa, abaca (serat pisang",,,5305.00.10,Sisal dan serat tekstil lainnya dari
4857,53,53.05,"Serat kelapa, abaca (serat pisang",,Serat kelapa (coir) den serat abaca,5305.00.21,"Serat kelapa (coir), mentah"
4858,53,53.05,"Serat kelapa, abaca (serat pisang",,Serat kelapa (coir) den serat abaca,5305.00.22,Serat kelapa lainnya
4859,53,53.05,"Serat kelapa, abaca (serat pisang",,Serat kelapa (coir) den serat abaca,5305.00.23,Serat abaca
4860,53,53.05,"Serat kelapa, abaca (serat pisang",,Serat kelapa (coir) den serat abaca,5305.00.90,Lain-lain
4861,53,53.06,Benang lena.,,,5306.10.00,Tunggal
4862,53,53.06,Benang lena.,,,5306.20.00,Rangkap (dilipat) atnu dibentuk kabel
4863,53,53.07,Benang dari serat jute atau dari serat,,,5307.10.00,Tunggal
4864,53,53.07,Benang dari serat jute atau dari serat,,,5307.20.00,Rangkap (dilipat) atau dibcntuk kabel
4865,53,53.08,Benang dari serat tekstil nabati,,,5308.10.00,Benang coir
4866,53,53.08,Benang dari serat tekstil nabati,,,5308.20.00,Bcnang true hemp
4867,53,53.08,Benang dari serat tekstil nabati,5308.90,Lain-lain,5308.90.10,Benang kertas
4868,53,53.08,Benang dari serat tekstil nabati,5308.90,Lain-lain,5308.90.90,Lain-lain
4869,53,53.09,Kain tenunan dari lena.,,,5309.11.00,Tidak dikelantang atau dikelantang
4870,53,53.09,Kain tenunan dari lena.,,,5309.19.00,Lain-lain
4871,53,53.09,Kain tenunan dari lena.,,,5309.21.00,Tidak dikelantang atau dikelantang
4872,53,53.09,Kain tenunan dari lena.,,,5309.29.00,Lain-lain
4873,53,53.10,Kain tenunan dari serat jute atau dari,5310.10,Tidak dikelantang,5310.10.10,Polos
4874,53,53.10,Kain tenunan dari serat jute atau dari,5310.10,Tidak dikelantang,5310.10.90,Lain-lain
4875,53,53.10,Kain tenunan dari serat jute atau dari,5310.10,Tidak dikelantang,5310.90.00,Lain-lain
4876,53,53.11,Kain tenunan dari serat tekstil nabati,,,5311.00.10,Dicetak dengan proses batik
4877,53,53.11,Kain tenunan dari serat tekstil nabati,,,5311.00.20,Kain goni dari abaca
4878,53,53.11,Kain tenunan dari serat tekstil nabati,,,5311.00.90,Lain-lain
4879,54,54.01,Benang jahit dari mamen buatan,5401.10,Drui filamen sintetik,5401.10.10,Disiapkan untuk penjualan eceran
4880,54,54.01,Benang jahit dari mamen buatan,5401.10,Drui filamen sintetik,5401.10.90,Lain-lnin
4881,54,54.01,Benang jahit dari mamen buatan,5401.20,Dari filamen artifisinl,5401.20.10,Disinpkan untuk penjualan eceran
4882,54,54.01,Benang jahit dari mamen buatan,5401.20,Dari filamen artifisinl,5401.20.90,Lain-lain
4883,54,54.02,Benang fflamen sintetik (selain,,,5402.11.00,Dari aramid
4884,54,54.02,Benang fflamen sintetik (selain,,,5402.19.00,Lain-lain
4885,54,54.02,Benang fflamen sintetik (selain,,,5402.20.00,"Benang kekuatan tinggi drui policster,"
4886,54,54.02,Benang fflamen sintetik (selain,,Benang tekstur,5402.31.00,"Dari nilon atau poliamida lainnya,"
4887,54,54.02,Benang fflamen sintetik (selain,,Benang tekstur,5402.32.00,"Dari nilon atau poliamida lainnya,"
4888,54,54.02,Benang fflamen sintetik (selain,5402.33,Dari policster,5402.33.10,Dari wama selain putih
4889,54,54.02,Benang fflamen sintetik (selain,5402.33,Dari policster,5402.33.90,Lain-lain
4890,54,54.02,Benang fflamen sintetik (selain,5402.33,Dari policster,5402.34.00,Dari polipropilena
4891,54,54.02,Benang fflamen sintetik (selain,5402.33,Dari policster,5402.39.00,Lain-lain
4892,54,54.02,Benang fflamen sintetik (selain,5402.33,Dari policster,5402.44.10,Dari poliester
4893,54,54.02,Benang fflamen sintetik (selain,5402.33,Dari policster,5402.44.20,Dari polipropilena
4894,54,54.02,Benang fflamen sintetik (selain,5402.33,Dari policster,5402.44.90,Lain-lain
4895,54,54.02,Benang fflamen sintetik (selain,5402.33,Dari policster,5402.45.00,"Lain-lain, dari nilon atau poliamida"
4896,54,54.02,Benang fflamen sintetik (selain,5402.46,"Lain-lain, dari policster, diorientasi",5402.46.10,Dari warna sclain putih
4897,54,54.02,Benang fflamen sintetik (selain,5402.46,"Lain-lain, dari policster, diorientasi",5402.46.90,Lain-lain
4898,54,54.02,Benang fflamen sintetik (selain,5402.47,"Lain-lain, dari poliestcr",5402.47.10,Dari warna selain putih
4899,54,54.02,Benang fflamen sintetik (selain,5402.47,"Lain-lain, dari poliestcr",5402.47.90,Lain-lain
4900,54,54.02,Benang fflamen sintetik (selain,5402.47,"Lain-lain, dari poliestcr",5402.48.00,"Lain-lain, dari polipropilena"
4901,54,54.02,Benang fflamen sintetik (selain,5402.47,"Lain-lain, dari poliestcr",5402.49.00,Lain-lain
4902,54,54.02,Benang fflamen sintetik (selain,5402.47,"Lain-lain, dari poliestcr",5402.51.00,Dari nilon ata.u poliamida lainnya
4903,54,54.02,Benang fflamen sintetik (selain,5402.47,"Lain-lain, dari poliestcr",5402.52.00,Dari poliester
4904,54,54.02,Benang fflamen sintetik (selain,5402.47,"Lain-lain, dari poliestcr",5402.53.00,Dnri polipropilena
4905,54,54.02,Benang fflamen sintetik (selain,5402.47,"Lain-lain, dari poliestcr",5402.59.00,Lain-lain
4906,54,54.02,Benang fflamen sintetik (selain,,"Benang lainnya, rangkap (dilipat) atau",5402.61.00,Dari nilon atau poliamida lainnya
4907,54,54.02,Benang fflamen sintetik (selain,,"Benang lainnya, rangkap (dilipat) atau",5402.62.00,Dari poliester
4908,54,54.02,Benang fflamen sintetik (selain,,"Benang lainnya, rangkap (dilipat) atau",5402.63.00,Dari polipropilena
4909,54,54.02,Benang fflamen sintetik (selain,,"Benang lainnya, rangkap (dilipat) atau",5402.69.00,Lain-lain
4910,54,54.03,Benang filamen artifisial (selain,,,5403.10.00,Benang kekuatan tinggi dari rayon
4911,54,54.03,Benang filamen artifisial (selain,5403.31,"Dari rayon viskose, tanpa antihan,",5403.31.10,Benang bertekstur
4912,54,54.03,Benang filamen artifisial (selain,5403.31,"Dari rayon viskose, tanpa antihan,",5403.31.90,Lain-lain
4913,54,54.03,Benang filamen artifisial (selain,5403.32,"Dari rayon viskose, dengan antihan,",5403.32.10,Benang bertekstur
4914,54,54.03,Benang filamen artifisial (selain,5403.32,"Dari rayon viskose, dengan antihan,",5403.32.90,Lain-lain
4915,54,54.03,Benang filamen artifisial (selain,5403.33,Dari selulosa asetat,5403.33.10,Benang bertekstur
4916,54,54.03,Benang filamen artifisial (selain,5403.33,Dari selulosa asetat,5403.33.90,Lain-lain
4917,54,54.03,Benang filamen artifisial (selain,5403.39,Lain-lain,5403.39.10,Benang bertekstur
4918,54,54.03,Benang filamen artifisial (selain,5403.39,Lain-lain,5403.39.90,Lain-lain
4919,54,54.03,Benang filamen artifisial (selain,5403.41,Dari rayon viskose,5403.41.10,Benang bertekstur
4920,54,54.03,Benang filamen artifisial (selain,5403.41,Dari rayon viskose,5403.41.90,Lain-Iain
