tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,nilai_lq,kategori_lq,shift_share_net,klasifikasi_sektor
kabupaten,13,1373,3,2024,1.2353,Basis,1825121665.93,"Maju dan Tumbuh Cepat"
kabupaten,13,1373,4,2024,20.0147,Basis,-134689969.77,"Maju tapi Tertekan"
kabupaten,13,1373,5,2024,3.6517,Basis,-129928400.95,"Maju tapi Tertekan"
kabupaten,13,1373,6,2024,1.1344,Basis,-3170185661.52,"Maju tapi Tertekan"
kabupaten,13,1373,7,2024,0.9916,"Non Basis",3319270465.03,"Potensial / Cepat Berkembang"
kabupaten,13,1373,8,2024,0.8251,"Non Basis",-514575559.91,"Relatif Tertinggal"
kabupaten,13,1373,9,2024,1.6982,Basis,637979331.27,"Maju dan Tumbuh Cepat"
kabupaten,13,1373,10,2024,1.1563,Basis,-2640918298.85,"Maju tapi Tertekan"
kabupaten,13,1373,11,2024,1.1336,Basis,-1538757679,"Maju tapi Tertekan"
kabupaten,13,1373,12,2024,0.8866,"Non Basis",-514728760.62,"Relatif Tertinggal"
kabupaten,13,1373,13,2024,0.2963,"Non Basis",19271197.74,"Potensial / Cepat Berkembang"
kabupaten,13,1373,14,2024,2.0068,Basis,-16015662613.49,"Maju tapi Tertekan"
kabupaten,13,1373,15,2024,0.7386,"Non Basis",-277022023.41,"Relatif Tertinggal"
kabupaten,13,1373,16,2024,0.7678,"Non Basis",-224408820.38,"Relatif Tertinggal"
kabupaten,13,1373,17,2024,2.6485,Basis,2316602325.48,"Maju dan Tumbuh Cepat"
kabupaten,13,1373,1,2025,0.3696,"Non Basis",-5039833770.29,"Relatif Tertinggal"
kabupaten,13,1373,2,2025,1.1069,Basis,3000825551.74,"Maju dan Tumbuh Cepat"
kabupaten,13,1373,3,2025,1.2418,Basis,2194997166.65,"Maju dan Tumbuh Cepat"
kabupaten,13,1373,4,2025,19.8553,Basis,-468859871.96,"Maju tapi Tertekan"
kabupaten,13,1373,5,2025,3.674,Basis,76694045.17,"Maju dan Tumbuh Cepat"
kabupaten,13,1373,6,2025,1.1348,Basis,316036709.97,"Maju dan Tumbuh Cepat"
kabupaten,13,1373,7,2025,0.9982,"Non Basis",4002800698.81,"Potensial / Cepat Berkembang"
kabupaten,13,1373,8,2025,0.839,"Non Basis",4907418940.54,"Potensial / Cepat Berkembang"
kabupaten,13,1373,9,2025,1.7064,Basis,354424551.43,"Maju dan Tumbuh Cepat"
kabupaten,13,1373,10,2025,1.1526,Basis,-916085409.45,"Maju tapi Tertekan"
kabupaten,13,1373,11,2025,1.1279,Basis,-514871227.72,"Maju tapi Tertekan"
kabupaten,13,1373,12,2025,0.8816,"Non Basis",-311014377.36,"Relatif Tertinggal"
kabupaten,13,1373,13,2025,0.296,"Non Basis",-1844833.75,"Relatif Tertinggal"
kabupaten,13,1373,14,2025,2.0084,Basis,522918143.68,"Maju dan Tumbuh Cepat"
kabupaten,13,1373,15,2025,0.7376,"Non Basis",-84248189.13,"Relatif Tertinggal"
kabupaten,13,1373,16,2025,0.7065,"Non Basis",-3574999852.61,"Relatif Tertinggal"
kabupaten,13,1373,17,2025,2.6259,Basis,-1411775307.55,"Maju tapi Tertekan"
kabupaten,13,1374,1,2022,0.2265,"Non Basis",2473436366.83,"Potensial / Cepat Berkembang"
kabupaten,13,1374,2,2022,0.0589,"Non Basis",11852836.17,"Potensial / Cepat Berkembang"
kabupaten,13,1374,3,2022,0.9714,"Non Basis",1567062712.7,"Potensial / Cepat Berkembang"
kabupaten,13,1374,4,2022,0.5877,"Non Basis",151109.08,"Potensial / Cepat Berkembang"
kabupaten,13,1374,5,2022,2.5763,Basis,21101599.46,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,6,2022,0.9782,"Non Basis",-147597257.82,"Relatif Tertinggal"
kabupaten,13,1374,7,2022,1.1047,Basis,-1532393261.3,"Maju tapi Tertekan"
kabupaten,13,1374,8,2022,1.2121,Basis,-8548117840.61,"Maju tapi Tertekan"
kabupaten,13,1374,9,2022,2.0351,Basis,-3003402849.2,"Maju tapi Tertekan"
kabupaten,13,1374,10,2022,1.4321,Basis,-1571369732.3,"Maju tapi Tertekan"
kabupaten,13,1374,11,2022,1.3476,Basis,-13301219.66,"Maju tapi Tertekan"
kabupaten,13,1374,12,2022,1.7291,Basis,-325068218.43,"Maju tapi Tertekan"
kabupaten,13,1374,13,2022,0.1763,"Non Basis",-15836465.16,"Relatif Tertinggal"
kabupaten,13,1374,14,2022,1.5249,Basis,-4475584409.25,"Maju tapi Tertekan"
kabupaten,13,1374,15,2022,2.1174,Basis,190620580.06,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,16,2022,0.9295,"Non Basis",-37785753.19,"Relatif Tertinggal"
kabupaten,13,1374,17,2022,2.3601,Basis,-916001702.29,"Maju tapi Tertekan"
kabupaten,13,1374,1,2023,0.2224,"Non Basis",-2292509428.66,"Relatif Tertinggal"
kabupaten,13,1374,2,2023,0.0586,"Non Basis",-9916272.16,"Relatif Tertinggal"
kabupaten,13,1374,3,2023,0.9854,"Non Basis",4216365390.22,"Potensial / Cepat Berkembang"
kabupaten,13,1374,4,2023,0.5842,"Non Basis",-6471465.66,"Relatif Tertinggal"
kabupaten,13,1374,5,2023,2.5722,Basis,3840776.07,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,6,2023,0.9814,"Non Basis",1397815630.53,"Potensial / Cepat Berkembang"
kabupaten,13,1374,7,2023,1.099,Basis,-1620654865.97,"Maju tapi Tertekan"
kabupaten,13,1374,8,2023,1.2078,Basis,-498611938.45,"Maju tapi Tertekan"
kabupaten,13,1374,9,2023,2.0086,Basis,-735980388.79,"Maju tapi Tertekan"
kabupaten,13,1374,10,2023,1.4274,Basis,-448879219,"Maju tapi Tertekan"
kabupaten,13,1374,11,2023,1.3551,Basis,875989676.9,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,12,2023,1.7228,Basis,-151288363.95,"Maju tapi Tertekan"
kabupaten,13,1374,13,2023,0.1754,"Non Basis",-5948176.68,"Relatif Tertinggal"
kabupaten,13,1374,14,2023,1.5149,Basis,-1038102664,"Maju tapi Tertekan"
kabupaten,13,1374,15,2023,2.1106,Basis,-281265174.4,"Maju tapi Tertekan"
kabupaten,13,1374,16,2023,0.9287,"Non Basis",58298116.07,"Potensial / Cepat Berkembang"
kabupaten,13,1374,17,2023,2.3566,Basis,81622769.45,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,1,2024,0.2179,"Non Basis",-2665736262.11,"Relatif Tertinggal"
kabupaten,13,1374,2,2024,0.0578,"Non Basis",-88267889.07,"Relatif Tertinggal"
kabupaten,13,1374,3,2024,0.9788,"Non Basis",-1387640647.74,"Relatif Tertinggal"
kabupaten,13,1374,4,2024,0.579,"Non Basis",-12993157.59,"Relatif Tertinggal"
kabupaten,13,1374,5,2024,2.5883,Basis,57690267.83,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,6,2024,0.9818,"Non Basis",472734059.22,"Potensial / Cepat Berkembang"
kabupaten,13,1374,7,2024,1.0929,Basis,-2301638858.93,"Maju tapi Tertekan"
kabupaten,13,1374,8,2024,1.1834,Basis,-7307735319.25,"Maju tapi Tertekan"
kabupaten,13,1374,9,2024,2.0455,Basis,1385232523.17,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,10,2024,1.4277,Basis,640912474.45,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,11,2024,1.3628,Basis,868642888.83,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,12,2024,1.7193,Basis,-71148728.8,"Maju tapi Tertekan"
kabupaten,13,1374,13,2024,0.1747,"Non Basis",-6694825.02,"Relatif Tertinggal"
kabupaten,13,1374,14,2024,1.4849,Basis,-4721469907.24,"Maju tapi Tertekan"
kabupaten,13,1374,15,2024,2.0965,Basis,-1371707923.05,"Maju tapi Tertekan"
kabupaten,13,1374,16,2024,0.9185,"Non Basis",-457153111.54,"Relatif Tertinggal"
kabupaten,13,1374,17,2024,2.3674,Basis,825295674.71,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,1,2025,0.217,"Non Basis",-287657777.41,"Relatif Tertinggal"
kabupaten,13,1374,2,2025,0.0579,"Non Basis",26235820.44,"Potensial / Cepat Berkembang"
kabupaten,13,1374,3,2025,0.9816,"Non Basis",1437078619.47,"Potensial / Cepat Berkembang"
kabupaten,13,1374,4,2025,0.5694,"Non Basis",-24681434.81,"Relatif Tertinggal"
kabupaten,13,1374,5,2025,2.5285,Basis,-158908624.23,"Maju tapi Tertekan"
kabupaten,13,1374,6,2025,0.9871,"Non Basis",2081425308.61,"Potensial / Cepat Berkembang"
kabupaten,13,1374,7,2025,1.0962,Basis,3103880337.25,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,8,2025,1.1975,Basis,5430547201.68,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,9,2025,2.074,Basis,1202116140.58,"Maju dan Tumbuh Cepat"
kabupaten,13,1374,10,2025,1.4215,Basis,-832872921.23,"Maju tapi Tertekan"
kabupaten,13,1374,11,2025,1.3534,Basis,-608665212.16,"Maju tapi Tertekan"
kabupaten,13,1374,12,2025,1.7133,Basis,-133467410.74,"Maju tapi Tertekan"
kabupaten,13,1374,13,2025,0.1741,"Non Basis",-3189131.21,"Relatif Tertinggal"
kabupaten,13,1374,14,2025,1.4491,Basis,-5581916312.79,"Maju tapi Tertekan"
kabupaten,13,1374,15,2025,2.0698,Basis,-2812217410.15,"Maju tapi Tertekan"
kabupaten,13,1374,16,2025,0.8812,"Non Basis",-1952737016.49,"Relatif Tertinggal"
kabupaten,13,1374,17,2025,2.3767,Basis,935623357.6,"Maju dan Tumbuh Cepat"
kabupaten,13,1375,1,2022,0.0513,"Non Basis",-559873011.08,"Relatif Tertinggal"
kabupaten,13,1375,2,2022,0.0005,"Non Basis",-2324206.5,"Relatif Tertinggal"
kabupaten,13,1375,3,2022,0.6197,"Non Basis",5722548487.92,"Potensial / Cepat Berkembang"
kabupaten,13,1375,4,2022,6.7121,Basis,176683013.06,"Maju dan Tumbuh Cepat"
kabupaten,13,1375,5,2022,1.3513,Basis,-361214237.44,"Maju tapi Tertekan"
kabupaten,13,1375,6,2022,0.6907,"Non Basis",-2378194600.82,"Relatif Tertinggal"
kabupaten,13,1375,7,2022,2.0098,Basis,-14285017099.53,"Maju tapi Tertekan"
kabupaten,13,1375,8,2022,1.0363,Basis,-18716631253.89,"Maju tapi Tertekan"
kabupaten,13,1375,9,2022,3.6205,Basis,-4833445297.45,"Maju tapi Tertekan"
kabupaten,13,1375,10,2022,1.1107,Basis,-3775993117.15,"Maju tapi Tertekan"
kabupaten,13,1375,11,2022,1.885,Basis,-1619309826.1,"Maju tapi Tertekan"
kabupaten,13,1375,12,2022,1.6162,Basis,-1743813460.42,"Maju tapi Tertekan"
kabupaten,13,1375,13,2022,1.48,Basis,-150866530.66,"Maju tapi Tertekan"
kabupaten,13,1375,14,2022,0.9419,"Non Basis",-5092288228.69,"Relatif Tertinggal"
kabupaten,13,1375,15,2022,1.3108,Basis,-6135365775.54,"Maju tapi Tertekan"
kabupaten,13,1375,16,2022,2.3519,Basis,-1073749807.99,"Maju tapi Tertekan"
kabupaten,13,1375,17,2022,2.0732,Basis,1553548330.89,"Maju dan Tumbuh Cepat"
kabupaten,13,1375,1,2023,0.0497,"Non Basis",-2284529674.19,"Relatif Tertinggal"
kabupaten,13,1375,2,2023,0.0005,"Non Basis",-5584262.06,"Relatif Tertinggal"
kabupaten,13,1375,3,2023,0.6381,"Non Basis",12142138839.16,"Potensial / Cepat Berkembang"
kabupaten,13,1375,4,2023,6.6685,Basis,-221762886.03,"Maju tapi Tertekan"
kabupaten,13,1375,5,2023,1.3527,Basis,24527964.45,"Maju dan Tumbuh Cepat"
kabupaten,13,1375,6,2023,0.6901,"Non Basis",363954694.32,"Potensial / Cepat Berkembang"
kabupaten,13,1375,7,2023,2.0017,Basis,-5674803181.13,"Maju tapi Tertekan"
kabupaten,13,1375,8,2023,1.0343,Basis,-248539695.68,"Maju tapi Tertekan"
kabupaten,13,1375,9,2023,3.5293,Basis,-6734418902.54,"Maju tapi Tertekan"
kabupaten,13,1375,10,2023,1.0993,Basis,-5966299784.63,"Maju tapi Tertekan"
kabupaten,13,1375,11,2023,1.8782,Basis,-748309273.46,"Maju tapi Tertekan"
kabupaten,13,1375,12,2023,1.6051,Basis,-1194315312.35,"Maju tapi Tertekan"
kabupaten,13,1375,13,2023,1.4765,Basis,-34471011.96,"Maju tapi Tertekan"
kabupaten,13,1375,14,2023,0.9318,"Non Basis",-3148272820.49,"Relatif Tertinggal"
kabupaten,13,1375,15,2023,1.3046,Basis,-1164503033.59,"Maju tapi Tertekan"
kabupaten,13,1375,16,2023,2.3381,Basis,-1158313478.74,"Maju tapi Tertekan"
kabupaten,13,1375,17,2023,2.059,Basis,-1417594418.45,"Maju tapi Tertekan"
kabupaten,13,1375,1,2024,0.049,"Non Basis",-1068502243.18,"Relatif Tertinggal"
kabupaten,13,1375,2,2024,0.0004,"Non Basis",-4760698.42,"Relatif Tertinggal"
kabupaten,13,1375,3,2024,0.6395,"Non Basis",1532319513.68,"Potensial / Cepat Berkembang"
kabupaten,13,1375,4,2024,6.6689,Basis,72475468.1,"Maju dan Tumbuh Cepat"
kabupaten,13,1375,5,2024,1.3673,Basis,116035534.34,"Maju dan Tumbuh Cepat"
kabupaten,13,1375,6,2024,0.683,"Non Basis",-4085803953.04,"Relatif Tertinggal"
kabupaten,13,1375,7,2024,1.9981,Basis,-738953685.03,"Maju tapi Tertekan"
kabupaten,13,1375,8,2024,1.0271,Basis,-4324525396.95,"Maju tapi Tertekan"
kabupaten,13,1375,9,2024,3.415,Basis,-9081011427.95,"Maju tapi Tertekan"
kabupaten,13,1375,10,2024,1.0846,Basis,-8444630056.85,"Maju tapi Tertekan"
kabupaten,13,1375,11,2024,1.8845,Basis,1940912696.3,"Maju dan Tumbuh Cepat"
kabupaten,13,1375,12,2024,1.5995,Basis,-475231654.54,"Maju tapi Tertekan"
kabupaten,13,1375,13,2024,1.4777,Basis,108077782.59,"Maju dan Tumbuh Cepat"
kabupaten,13,1375,14,2024,0.9112,"Non Basis",-7763577960.35,"Relatif Tertinggal"
kabupaten,13,1375,15,2024,1.2986,Basis,-1210050070.48,"Maju tapi Tertekan"
kabupaten,13,1375,16,2024,2.3321,Basis,-315792701.15,"Maju tapi Tertekan"
kabupaten,13,1375,17,2024,2.0239,Basis,-4462236318.03,"Maju tapi Tertekan"
kabupaten,13,1375,1,2025,0.0474,"Non Basis",-2321611147.66,"Relatif Tertinggal"
kabupaten,13,1375,2,2025,0.0004,"Non Basis",-1145464.3,"Relatif Tertinggal"
kabupaten,13,1375,3,2025,0.6331,"Non Basis",-3602416139.68,"Relatif Tertinggal"
kabupaten,13,1375,4,2025,6.6325,Basis,-173398028.66,"Maju tapi Tertekan"
kabupaten,13,1375,5,2025,1.3313,Basis,-236430184.8,"Maju tapi Tertekan"
kabupaten,13,1375,6,2025,0.6827,"Non Basis",634814277.13,"Potensial / Cepat Berkembang"
kabupaten,13,1375,7,2025,1.9912,Basis,-4095335440.14,"Maju tapi Tertekan"
kabupaten,13,1375,8,2025,1.0391,Basis,10604661156.26,"Maju dan Tumbuh Cepat"
kabupaten,13,1375,9,2025,3.3811,Basis,-2381944498.5,"Maju tapi Tertekan"
kabupaten,13,1375,10,2025,1.0808,Basis,-1300322725.75,"Maju tapi Tertekan"
kabupaten,13,1375,11,2025,1.8559,Basis,-5837368554.9,"Maju tapi Tertekan"
kabupaten,13,1375,12,2025,1.5737,Basis,-3605419886.31,"Maju tapi Tertekan"
kabupaten,13,1375,13,2025,1.4521,Basis,-775706113.69,"Maju tapi Tertekan"
kabupaten,13,1375,14,2025,0.9115,"Non Basis",800299994.91,"Potensial / Cepat Berkembang"
kabupaten,13,1375,15,2025,1.2982,Basis,603154740.93,"Maju dan Tumbuh Cepat"
kabupaten,13,1375,16,2025,2.3075,Basis,-2682312123.05,"Maju tapi Tertekan"
kabupaten,13,1375,17,2025,2.0032,Basis,-2581142531.57,"Maju tapi Tertekan"
kabupaten,13,1376,1,2022,0.2711,"Non Basis",-2809018946.33,"Relatif Tertinggal"
kabupaten,13,1376,2,2022,0.1295,"Non Basis",608400764.71,"Potensial / Cepat Berkembang"
kabupaten,13,1376,3,2022,0.558,"Non Basis",929209267.05,"Potensial / Cepat Berkembang"
kabupaten,13,1376,4,2022,0.5785,"Non Basis",-5547128.93,"Relatif Tertinggal"
kabupaten,13,1376,5,2022,3.1546,Basis,327900428.02,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,6,2022,1.3501,Basis,4827227355.89,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,7,2022,1.439,Basis,-514972343.41,"Maju tapi Tertekan"
kabupaten,13,1376,8,2022,1.2063,Basis,-14637274428.96,"Maju tapi Tertekan"
kabupaten,13,1376,9,2022,2.5465,Basis,-799318668.7,"Maju tapi Tertekan"
kabupaten,13,1376,10,2022,1.3022,Basis,-1104707341.05,"Maju tapi Tertekan"
kabupaten,13,1376,11,2022,1.982,Basis,-1431219162.96,"Maju tapi Tertekan"
kabupaten,13,1376,12,2022,1.3703,Basis,-817528058.16,"Maju tapi Tertekan"
kabupaten,13,1376,13,2022,0.586,"Non Basis",-72040695.8,"Relatif Tertinggal"
kabupaten,13,1376,14,2022,1.1538,Basis,-5902601700.13,"Maju tapi Tertekan"
kabupaten,13,1376,15,2022,1.0666,Basis,348072860.62,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,16,2022,1.0824,Basis,-103646678.49,"Maju tapi Tertekan"
kabupaten,13,1376,17,2022,1.8252,Basis,-5601044225.96,"Maju tapi Tertekan"
kabupaten,13,1376,1,2023,0.264,"Non Basis",-7552631913.55,"Relatif Tertinggal"
kabupaten,13,1376,2,2023,0.1272,"Non Basis",-419872085.23,"Relatif Tertinggal"
kabupaten,13,1376,3,2023,0.5556,"Non Basis",-898082970.37,"Relatif Tertinggal"
kabupaten,13,1376,4,2023,0.5753,"Non Basis",-13832384.95,"Relatif Tertinggal"
kabupaten,13,1376,5,2023,3.1802,Basis,137369932.8,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,6,2023,1.349,Basis,-92714156.08,"Maju tapi Tertekan"
kabupaten,13,1376,7,2023,1.4387,Basis,627350377.04,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,8,2023,1.2033,Basis,-1098073049.9,"Maju tapi Tertekan"
kabupaten,13,1376,9,2023,2.5271,Basis,-1011117485.68,"Maju tapi Tertekan"
kabupaten,13,1376,10,2023,1.2945,Basis,-3041214274.26,"Maju tapi Tertekan"
kabupaten,13,1376,11,2023,1.989,Basis,1233866146.26,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,12,2023,1.3645,Basis,-495053676.16,"Maju tapi Tertekan"
kabupaten,13,1376,13,2023,0.5836,"Non Basis",-44021059.48,"Relatif Tertinggal"
kabupaten,13,1376,14,2023,1.1476,Basis,-1438924679.09,"Maju tapi Tertekan"
kabupaten,13,1376,15,2023,1.064,Basis,-380527767.02,"Maju tapi Tertekan"
kabupaten,13,1376,16,2023,1.0771,Basis,-382138551.3,"Maju tapi Tertekan"
kabupaten,13,1376,17,2023,1.8116,Basis,-1165838250.18,"Maju tapi Tertekan"
kabupaten,13,1376,1,2024,0.2582,"Non Basis",-6009181454.37,"Relatif Tertinggal"
kabupaten,13,1376,2,2024,0.1245,"Non Basis",-513562826.08,"Relatif Tertinggal"
kabupaten,13,1376,3,2024,0.5569,"Non Basis",980223206.15,"Potensial / Cepat Berkembang"
kabupaten,13,1376,4,2024,0.5754,"Non Basis",5120140.03,"Potensial / Cepat Berkembang"
kabupaten,13,1376,5,2024,3.1263,Basis,-250418987.01,"Maju tapi Tertekan"
kabupaten,13,1376,6,2024,1.3355,Basis,-5476861160,"Maju tapi Tertekan"
kabupaten,13,1376,7,2024,1.4376,Basis,953270339.98,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,8,2024,1.1849,Basis,-9224068291.57,"Maju tapi Tertekan"
kabupaten,13,1376,9,2024,2.556,Basis,1988912021.22,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,10,2024,1.2844,Basis,-3811909791.25,"Maju tapi Tertekan"
kabupaten,13,1376,11,2024,2.0046,Basis,2934553562.24,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,12,2024,1.359,Basis,-367747200.24,"Maju tapi Tertekan"
kabupaten,13,1376,13,2024,0.5829,"Non Basis",3436099.64,"Potensial / Cepat Berkembang"
kabupaten,13,1376,14,2024,1.1258,Basis,-5872276487.57,"Maju tapi Tertekan"
kabupaten,13,1376,15,2024,1.061,Basis,-283562520.92,"Maju tapi Tertekan"
kabupaten,13,1376,16,2024,1.0733,Basis,-191249097.29,"Maju tapi Tertekan"
kabupaten,13,1376,17,2024,1.799,Basis,-998746400.21,"Maju tapi Tertekan"
kabupaten,13,1376,1,2025,0.2511,"Non Basis",-7702987620.72,"Relatif Tertinggal"
kabupaten,13,1376,2,2025,0.1235,"Non Basis",-158638396.56,"Relatif Tertinggal"
kabupaten,13,1376,3,2025,0.569,"Non Basis",6482126350.45,"Potensial / Cepat Berkembang"
kabupaten,13,1376,4,2025,0.5696,"Non Basis",-25351082.21,"Relatif Tertinggal"
kabupaten,13,1376,5,2025,3.1324,Basis,59333675.56,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,6,2025,1.3562,Basis,10958047621.25,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,7,2025,1.4388,Basis,3362268223.97,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,8,2025,1.1863,Basis,1907935509.16,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,9,2025,2.5829,Basis,1961219787.49,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,10,2025,1.2833,Basis,577719790.61,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,11,2025,1.9991,Basis,-342899162.26,"Maju tapi Tertekan"
kabupaten,13,1376,12,2025,1.3571,Basis,54451078,"Maju dan Tumbuh Cepat"
kabupaten,13,1376,13,2025,0.5776,"Non Basis",-104079370.75,"Relatif Tertinggal"
kabupaten,13,1376,14,2025,1.1164,Basis,-2246787074.67,"Maju tapi Tertekan"
kabupaten,13,1376,15,2025,1.0541,Basis,-1128658684.38,"Maju tapi Tertekan"
kabupaten,13,1376,16,2025,1.0621,Basis,-900291948.43,"Maju tapi Tertekan"
kabupaten,13,1376,17,2025,1.7891,Basis,-748089114.21,"Maju tapi Tertekan"
kabupaten,13,1377,1,2022,0.7512,"Non Basis",-14037596756.99,"Relatif Tertinggal"
kabupaten,13,1377,2,2022,0.4486,"Non Basis",451799986.97,"Potensial / Cepat Berkembang"
kabupaten,13,1377,3,2022,0.8149,"Non Basis",1540515197.82,"Potensial / Cepat Berkembang"
kabupaten,13,1377,4,2022,0.5557,"Non Basis",-3677938.07,"Relatif Tertinggal"
kabupaten,13,1377,5,2022,0.3688,"Non Basis",18650596.98,"Potensial / Cepat Berkembang"
kabupaten,13,1377,6,2022,1.6002,Basis,-1887389254.73,"Maju tapi Tertekan"
kabupaten,13,1377,7,2022,0.9673,"Non Basis",-5438412452.56,"Relatif Tertinggal"
kabupaten,13,1377,8,2022,0.9828,"Non Basis",-3311831004.31,"Relatif Tertinggal"
kabupaten,13,1377,9,2022,1.6402,Basis,-3591175197.04,"Maju tapi Tertekan"
kabupaten,13,1377,10,2022,1.2714,Basis,-3418584474.03,"Maju tapi Tertekan"
kabupaten,13,1377,11,2022,0.9698,"Non Basis",-250832826.49,"Relatif Tertinggal"
kabupaten,13,1377,12,2022,1.441,Basis,-267890199.31,"Maju tapi Tertekan"
kabupaten,13,1377,13,2022,0.3305,"Non Basis",-49354665.52,"Relatif Tertinggal"
kabupaten,13,1377,14,2022,0.9825,"Non Basis",-3856964234.36,"Relatif Tertinggal"
kabupaten,13,1377,15,2022,1.0241,Basis,3488823913.39,"Maju dan Tumbuh Cepat"
kabupaten,13,1377,16,2022,0.8355,"Non Basis",416661522.99,"Potensial / Cepat Berkembang"
kabupaten,13,1377,17,2022,1.7513,Basis,284025105.39,"Maju dan Tumbuh Cepat"
kabupaten,13,1377,1,2023,0.7598,"Non Basis",5322801264.93,"Potensial / Cepat Berkembang"
kabupaten,13,1377,2,2023,0.4389,"Non Basis",-1660134521.5,"Relatif Tertinggal"
kabupaten,13,1377,3,2023,0.8155,"Non Basis",-633546552.69,"Relatif Tertinggal"
kabupaten,13,1377,4,2023,0.5614,"Non Basis",15248881.28,"Potensial / Cepat Berkembang"
kabupaten,13,1377,5,2023,0.383,"Non Basis",49860177.76,"Potensial / Cepat Berkembang"
kabupaten,13,1377,6,2023,1.5484,Basis,-20128807078.43,"Maju tapi Tertekan"
kabupaten,13,1377,7,2023,0.9729,"Non Basis",1675058169.54,"Potensial / Cepat Berkembang"
kabupaten,13,1377,8,2023,0.9739,"Non Basis",-4848792997.27,"Relatif Tertinggal"
kabupaten,13,1377,9,2023,1.7603,Basis,5107146853.42,"Maju dan Tumbuh Cepat"
kabupaten,13,1377,10,2023,1.2619,Basis,-4636260728.49,"Maju tapi Tertekan"
kabupaten,13,1377,11,2023,0.966,"Non Basis",-772412249.1,"Relatif Tertinggal"
kabupaten,13,1377,12,2023,1.4425,Basis,-228013287.61,"Maju tapi Tertekan"
kabupaten,13,1377,13,2023,0.3281,"Non Basis",-59001050.47,"Relatif Tertinggal"
kabupaten,13,1377,14,2023,0.9746,"Non Basis",-2242595740.09,"Relatif Tertinggal"
kabupaten,13,1377,15,2023,1.029,Basis,274787132.42,"Maju dan Tumbuh Cepat"
kabupaten,13,1377,16,2023,0.8381,"Non Basis",923230.04,"Potensial / Cepat Berkembang"
kabupaten,13,1377,17,2023,1.7579,Basis,95983329.64,"Maju dan Tumbuh Cepat"
kabupaten,13,1377,1,2024,0.7686,"Non Basis",13856385564.26,"Potensial / Cepat Berkembang"
kabupaten,13,1377,2,2024,0.4356,"Non Basis",137006262.72,"Potensial / Cepat Berkembang"
kabupaten,13,1377,3,2024,0.8128,"Non Basis",1799195143.68,"Potensial / Cepat Berkembang"
kabupaten,13,1377,4,2024,0.5526,"Non Basis",-14099612.79,"Relatif Tertinggal"
kabupaten,13,1377,5,2024,0.3672,"Non Basis",-48395651.02,"Relatif Tertinggal"
kabupaten,13,1377,6,2024,1.5477,Basis,5209756415.96,"Maju dan Tumbuh Cepat"
kabupaten,13,1377,7,2024,0.9631,"Non Basis",-399116342.32,"Relatif Tertinggal"
kabupaten,13,1377,8,2024,0.9569,"Non Basis",-3402959962.04,"Relatif Tertinggal"
kabupaten,13,1377,9,2024,1.7694,Basis,1219091095.5,"Maju dan Tumbuh Cepat"
kabupaten,13,1377,10,2024,1.2793,Basis,10807195598.92,"Maju dan Tumbuh Cepat"
kabupaten,13,1377,11,2024,0.9687,"Non Basis",1443299068.41,"Potensial / Cepat Berkembang"
kabupaten,13,1377,12,2024,1.4263,Basis,-214546337.31,"Maju tapi Tertekan"
kabupaten,13,1377,13,2024,0.324,"Non Basis",-17681264.55,"Relatif Tertinggal"
kabupaten,13,1377,14,2024,0.9499,"Non Basis",-3529858488.29,"Relatif Tertinggal"
kabupaten,13,1377,15,2024,1.0256,Basis,1064873201.27,"Maju dan Tumbuh Cepat"
kabupaten,13,1377,16,2024,0.8257,"Non Basis",-307227382.52,"Relatif Tertinggal"
kabupaten,13,1377,17,2024,1.7612,Basis,1568753939.33,"Maju dan Tumbuh Cepat"
kabupaten,13,1377,1,2025,0.7481,"Non Basis",3604997871.33,"Potensial / Cepat Berkembang"
kabupaten,13,1377,2,2025,0.443,"Non Basis",3450044463.13,"Potensial / Cepat Berkembang"
